order_id,customer_id,product_id,quantity,order_date,origin_hub,origin_city,destination_city,destination_state,destination_pincode,destination_lat,destination_lon,distance_km,package_dimensions_cm,is_fragile,is_hazmat,cold_chain_required,delivery_priority,payment_mode,order_value_inr,weather_condition_at_dest,assigned_vehicle_id,promised_eta_hours,actual_delivery_hours,delivery_cost_inr,transport_mode,order_status,package_weight_kg,on_time,delay_hours,cost_per_km
ORD-014634,CUST-01375,PRD-00507,1,2025-08-03 16:17:00,HUB-BHU,Bhubaneswar,Ahmedabad,GJ,380001,22.973798,72.540047,99999.0,26 x 51 x 37,1,0,0,Std,Cod,12092.9,,VEH-0594,43.7,38.57,3780.98,Truck,Delivered,0.41,1,0.0,0.03781017810178102
ORD-013158,CUST-04442,PRD-00069,4,2025-06-22 00:00:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,10.987412,76.846517,12.37,,0,0,0,Std,Upi,272314.96,Cloudy,VEH-0365,0.7,0.48,13.24,Bike,Delivered,2.2,1,0.0,1.070331447049313
ORD-000498,CUST-00889,PRD-00522,1,2024-01-14 13:00:00,HUB-MUM,Mumbai,Gurugram,HR,122001,28.503563,76.99941,1128.79,56*52*9,0,0,0,Express,Upi,154814.09,Clear,VEH-0715,12.9,8.43,10954.76,Air Cargo,Cancelled,1.13,1,0.0,9.704869816352023
ORD-009467,CUST-03927,PRD-00757,3,2025-02-15 18:23:00,HUB-KOL,Kolkata,Guwahati,AS,781001,26.122877,91.693919,519.22,42 x 60 x 30,1,0,0,Sameday,Cod,227546.37,Cloudy,VEH-0588,20.1,15.18,1737.03,Truck,Delivered,12.0,1,0.0,3.3454604984399676
ORD-004054,CUST-04978,PRD-00710,4,2025-03-29 12:58:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.867012,80.900149,,14*44*14,0,1,0,Same-Day,Upi,69238.16,Heavy Rain,VEH-0684,6.4,5.69,21829.03,Truck,Delivered,11936.04,1,0.0,
ORD-006418,CUST-02550,PRD-00664,2,2024-09-02 11:31:00,HUB-JAI,Jaipur,Gurugram,HR,122001,28.497013,76.987947,212.17,67*36*27,1,1,0,Exp,Prepaid,65264.36,Heavy Rain,VEH-0605,13.8,9.78,3713.34,Truck,In Transit,1678.74,1,0.0,17.501720318612435
ORD-000704,CUST-03498,PRD-97052,1,2025-01-10 09:23:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.404767,78.436268,5.79,66 x 21 x 17,1,0,0,Eco,Upi,94642.48,Clear,VEH-0125,0.8,0.67,11.83,Drone,Delivered,-2.32,1,0.0,2.0431778929188256
ORD-008539,CUST-00100,PRD-00233,2,2024-11-02 09:17:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.764939,76.749362,4.54,82x23x38,0,0,0,Standard,Card,302747.78,Fog,VEH-0498,5.8,3.78,323.97,Van,Cancelled,155.16,1,0.0,71.35903083700441
ORD-012840,CUST-04989,PRD-00433,1,2024-11-21 16:17:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.32981,85.860139,5.28,87 x 58 x 15,0,0,0,Standard,Card,49556.42,Clear,VEH-0042,1.4,1.11,55.94,Drone,Delivered,0.57,1,0.0,10.594696969696969
ORD-011339,CUST-02139,PRD-00276,1,2024-10-28 11:05:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.686735,76.765879,5.34,75x17x8,0,0,0,Express,Cod,58103.94,Heavy Rain,VEH-0402,4.8,3.84,158.61,Van,Returned,53.44,1,0.0,29.70224719101124
ORD-001673,CUST-00891,PRD-00783,3,2024-07-21 13:05:00,HUB-CHE,Chennai,Kochi,KL,682001,9.955864,76.259932,558.39,,1,0,0,Std,Prepaid,257794.23,Rain,VEH-0586,20.0,17.89,1583.2,Truck,In Transit,6.81,1,0.0,2.8352943283368255
ORD-012629,CUST-02060,PRD-00261,1,2024-04-14 11:31:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.704087,76.713285,7.11,70 x 53 x 9,0,0,0,Standard,Prepaid,144014.96,Cloudy,VEH-0416,2.5,1.93,239.47,Van,Delivered,,1,0.0,33.680731364275665
ORD-010263,CUST-00944,PRD-00073,4,2025-01-05 15:44:00,HUB-CHE,Chennai,Chennai,TN,600001,13.185807,80.298833,11.86,89 x 55 x 37,1,0,0,Express,Cod,624641.0,Rain,VEH-0303,3.9,3.44,19.26,Bike,Delivered,1.92,1,0.0,1.6239460370994943
ORD-011391,CUST-00959,PRD-00707,3,2025-06-13 17:17:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.580784,88.310135,5.59,62 x 34 x 7,0,1,0,Economy,Prepaid,123868.62,Clear,VEH-0615,5.1,3.7,20834.24,Truck,Delivered,,1,0.0,3727.055456171736
ORD-000985,CUST-00681,PRD-00120,2,,HUB-AHM,Ahmedabad,Kolkata,WB,700001,22.554211,88.377548,1620.43,38 x 48 x 22,1,0,0,Sameday,Cod,120252.9,Heavy Rain,VEH-0713,15.0,11.09,16525.289099999998,Air Cargo,Delivered,80.02,1,0.0,10.198088840616379
ORD-008064,CUST-00582,PRD-00120,4,2024-03-22 15:44:00,HUB-MAD,Madurai,Nagpur,MH,440001,21.130094,79.039405,1249.8,75*47*33,1,0,0,Express,Card,240505.8,Cloudy,VEH-0127,30.6,22.49,2030.75,Drone,Delivered,160.04,1,0.0,1.6248599775964154
ORD-009800,CUST-01262,PRD-00613,3,,HUB-NAG,Nagpur,Nagpur,MH,440001,21.113551,79.129151,5.56,33*41*24,1,1,0,Economy,Prepaid,404288.46,Cloudy,VEH-0378,0.4,0.3,2.65,Bike,Returned,1.05,1,0.0,0.47661870503597126
ORD-004170,CUST-01806,PRD-00414,2,2024-08-27 12:23:00,HUB-VIS,Visakhapatnam,Bhubaneswar,OD,751001,20.294808,85.790808,396.52,83 x 48 x 27,0,0,0,Standard,Cod,295993.7,Heavy Rain,VEH-0664,14.1,13.13,1234.91,,Delivered,38.92,1,0.0,3.114370019166751
ORD-003738,CUST-02829,PRD-00656,2,2024-01-14 08:17:00,HUB-MAD,Madurai,Bhubaneswar,OD,751001,20.346017,,1419.68,26 x 19 x 49,1,1,0,Express,Cod,44530.26,Fog,VEH-0662,56.5,38.13,18664.42,Truck,In Transit,8245.7,1,0.0,13.14692043277358
ORD-007407,CUST-04598,PRD-00330,1,2024-06-04 20:44:00,HUB-DEL,Delhi,Delhi,DL,110001,28.62616,77.205167,1.41,33 x 20 x 25,0,0,0,Standard,Card,100300.35,Cloudy,VEH-0235,1.5,1.34,76.7,Bike,Delivered,15.98,1,0.0,54.397163120567384
ord-003572,CUST-02605,PRD-00380,1,2024-06-29 08:12:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,13.063614,77.500942,14.41,81*27*34,0,0,0,Express,Cod,138092.97,Clear,VEH-0395,1.5,1.21,57.75,Bike,Delivered,10.98,1,0.0,4.00763358778626
ORD-000915,CUST-03393,PRD-00178,2,2024-09-09 12:00:00,HUB-CHE,Chennai,Bengaluru,KA,560001,12.989453,77.641202,285.04,45 x 38 x 23,0,0,0,Standard,Prepaid,152382.08,Cloudy,VEH-0581,14.4,9.51,941.02,,Cancelled,43.36,1,0.0,3.3013612124614085
ORD-009012,CUST-02420,PRD-00091,4,2024-04-08 19:44:00,HUB-KOL,Kolkata,Chennai,TN,600001,13.128482,80.298101,1352.52,16 x 22 x 39,1,0,0,Std,Card,496595.16,Rain,VEH-0614,42.0,36.96,3675.45,Truck,Delivered,7.92,1,0.0,2.717482920770118
 ORD-007140 ,CUST-03139,PRD-00311,4,2024-12-31 15:23:00,HUB-VIS,Visakhapatnam,Mysuru,KA,570001,12.309634,76.612753,927.58,,0,0,0,Express,Prepaid,12418.8,Clear,VEH-0711,8.6,8.12,9858.13,Air Cargo,Delivered,437.28,1,0.0,10.627794907177817
ORD-014028,CUST-00167,PRD-00028,2,2024-04-08 16:05:00,HUB-CHE,Chennai,Bengaluru,KA,560001,12.92173,77.608974,288.94,,1,0,0,Express,Prepaid,300024.12,Cloudy,VEH-0661,12.1,9.86,865.86,Truck,Delivered,1.18,1,0.0,2.9966775109019173
ORD-005096,CUST-03799,PRD-00733,3,2025-04-12 09:05:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.331127,76.709862,8.6,27 x 26 x 46,0,1,0,Standard,Upi,523573.5,Clear,VEH-0612,4.3,3.23,22631.56,Truck,Delivered,12505.02,1,0.0,2631.5767441860467
ORD-007943,CUST-02938,PRD-00268,2,2024-02-22 00:00:00,HUB-LUC,Lucknow,Delhi,DL,110001,28.659028,77.171284,422.57,12 x 57 x 40,1,0,0,Eco,Prepaid,293829.88,Clear,VEH-0670,15.8,11.65,1250.91,Truck,Returned,27.92,1,0.0,2.9602432733038317
ORD-000344,CUST-00934,PRD-00517,1,2024-05-25 07:17:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.689603,88.296252,14.75,63 x 22 x 9,0,0,0,Express,Upi,133860.89,Clear,VEH-0266,0.3,0.3,28.68,Bike,Cancelled,0.89,1,0.0,1.944406779661017
ORD-012162,CUST-01519,PRD-00711,3,,HUB-CHA,Chandigarh,Pune,MH,411001,18.491997,73.867575,1392.44,,0,1,0,Express,Prepaid,215950.17,Fog,VEH-0637,52.1,41.79,7541.81,Truck,Delivered,2091.27,1,0.0,5.4162549194220215
ORD-009455,CUST-03271,PRD-00177,1,2024-07-16 21:44:00,HUB-LUC,Lucknow,Hyderabad,TS,500001,17.363872,78.489086,1084.3,,0,0,0,Same-Day,Prepaid,132309.09,Sunny,VEH-0709,9.5,8.1,10788.4,Air Cargo,Delivered,,1,0.0,9.949644932214332
ORD-007978,CUST-03609,PRD-00058,2,2025-02-28 12:05:00,HUB-DEL,Delhi,Delhi,DL,110001,28.648836,77.243177,5.12,90x17x29,0,0,0,Economy,Card,325958.54,Rain,VEH-0131,3.0,2.5,19.69,Drone,Delivered,3.8,1,0.0,3.845703125
ORD-000649,CUST-03582,PRD-00334,1,2024-05-02 17:00:00,HUB-PUN,Pune,Pune,MH,411001,18.637681,73.964961,17.33,,0,0,0,Standard,Cod,70455.15,Clear,VEH-0244,0.5,0.47,72.39,Bike,In Transit,22.42,1,0.0,4.177149451817658
ORD-006697,CUST-03344,PRD-00356,3,2025-11-05 16:00:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.18268,76.692529,13.84,15*21*48,0,0,0,Std,Prepaid,79382.91,Clear,VEH-0321,1.2,0.95,47.01,Bike,Delivered,16.89,1,0.0,3.3966763005780347
ORD-009464,CUST-04483,PRD-00434,4,2025-05-28 00:00:00,HUB-GUW,Guwahati,Kochi,KL,682001,9.950661,76.217808,2430.82,19 x 46 x 18,0,0,0,Same-Day,Cod,419788.68,Thunderstorm,VEH-0713,17.5,11.83,23591.77,Air Cargo,Delivered,5.52,1,0.0,9.705272294945738
ORD-001760,CUST-01755,PRD-00632,4,2024-07-01 19:31:00,HUB-PUN,Pune,Pune,MH,411001,18.562792,73.944124,10.35,,1,1,0,Standard,Prepaid,563682.64,Clear,VEH-0374,0.7,0.56,67.96,Bike,Delivered,9.72,1,0.0,6.5661835748792265
ORD-010394,CUST-00400,PRD-00438,3,2025-06-25 16:17:00,HUB-DEL,Delhi,Delhi,DL,110001,28.723385,77.224212,12.26,59*35*15,0,0,0,Std,Card,147253.14,Clear,VEH-0307,2.1,1.53,67.5,Bike,Delivered,,1,0.0,5.505709624796085
ord-001986,CUST-02774,PRD-00143,4,2025-03-13 15:05:00,HUB-KOC,Kochi,Kochi,KL,682001,9.965122,,5.84,20x26x17,0,0,0,Sameday,Upi,197458.6,Clear,VEH-0537,1.8,1.15,485.22,Van,Delivered,74.68,1,0.0,83.08561643835617
ORD-008660,CUST-01739,PRD-00640,2,2024-04-17 21:17:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.800584,83.279507,14.21,,0,1,0,Sameday,Prepaid,72910.32,Clear,VEH-0654,4.1,3.15,6936.98,Truck,In Transit,3617.38,1,0.0,488.1759324419422
ORD-009917,CUST-02266,PRD-00585,3,2025-05-05 18:05:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.702198,76.818066,5.06,37*34*25,1,1,0,Standard,Cod,390339.39,Rain,VEH-0199,3.8,2.55,-3.79,Bike,In Transit,6.75,1,0.0,-0.74901185770751
ORD-007565,CUST-03403,PRD-00737,2,2024-01-15 21:05:00,HUB-MAD,Madurai,Madurai,TN,625001,9.989156,78.150952,7.89,48*38*37,0,1,0,Standard,Cod,208808.16,Clear,,5.1,3.38,13700.29,Truck,In Transit,-7544.62,1,0.0,1736.4119138149558
ORD-003200,CUST-02681,PRD-00807,2,2024-12-31 19:23:00,HUB-JAI,Jaipur,Kochi,KL,682001,9.913727,76.233842,1890.75,26x39x13,0,0,0,Standard,Cod,263854.94,Clear,VEH-0104,39.5,34.94,2652.95,Drone,Delivered,3.54,1,0.0,1.4031204548459606
ORD-013155,CUST-02609,PRD-00589,1,2025-11-05 13:31:00,HUB-MUM,Mumbai,Chennai,TN,600001,13.100266,80.259473,1030.9,40x39x29,0,1,0,Same-Day,Card,129184.67,Clear,VEH-0714,10.6,8.42,10360.21,Air Cargo,Delivered,4.91,1,0.0,10.049675041226111
ORD-003625,CUST-03192,PRD-00151,4,2025-03-30 11:00:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,12.933857,77.497786,11.3,43*41*44,1,0,0,Exp,Cod,121503.56,Cloudy,VEH-0418,2.1,1.58,195.67,Van,Returned,109.44,1,0.0,17.31592920353982
ORD-004764,CUST-00441,PRD-00327,2,2024-04-02 15:31:00,HUB-KOL,Kolkata,Delhi,DL,110001,28.619866,77.174538,1307.11,16x58x26,0,0,0,Standard,Prepaid,48159.44,Clear,VEH-0644,52.3,35.71,3553.97,Truck,Delivered,8.6,1,0.0,2.7189524982595192
ORD-001576,CUST-02030,PRD-00133,3,2024-06-19 18:31:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.741162,76.734867,4.35,78x36x18,1,0,0,Standard,Card,460348.74,Clear,VEH-0478,2.8,2.51,259.54,Van,Delivered,92.1,1,0.0,59.66436781609196
ORD-001274,CUST-03468,PRD-00543,4,2024-03-22 11:58:00,HUB-MAD,Madurai,Delhi,DL,110001,28.657443,77.187395,2085.2,38x14x28,1,1,0,Exp,Prepaid,368357.0,Sunny,VEH-0720,10.8,9.61,20134.53,Air Cargo,Delivered,18.84,1,0.0,9.655922693266833
ORD-001230,CUST-00101,PRD-00180,1,2025-02-15 19:23:00,HUB-JAI,Jaipur,Mumbai,MH,400001,19.1152,72.888358,916.25,67 x 17 x 7,0,0,0,Standard,Prepaid,168856.21,Cloudy,VEH-0609,35.3,26.39,2569.52,Truck,In Transit,30.68,1,0.0,2.804387448840382
ORD-014909,CUST-01221,PRD-00118,4,2024-06-15 18:17:00,HUB-MUM,Mumbai,Mumbai,MH,400001,18.97523,72.977975,15.38,52*23*28,1,0,0,Std,Prepaid,80377.64,Rain,VEH-0456,4.6,,105.77,Van,Delivered,25.92,0,,6.877113133940181
ORD-006318,CUST-02474,PRD-00123,3,2024-03-20 19:00:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,78.599226,17.357888,12.32,86x41x10,1,0,0,Standard,Prepaid,82216.59,Clear,VEH-0509,2.8,2.32,164.86,Van,Delivered,57.24,1,0.0,13.381493506493507
ORD-012868,CUST-02817,PRD-00094,1,2024-08-02 21:00:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.553149,76.912791,15.24,25*33*28,0,0,0,Standard,Cod,14229.58,Cloudy,VEH-0704,8.2,6.31,440.04,Air Cargo,Delivered,,1,0.0,28.874015748031496
ORD-009173,CUST-04614,PRD-00490,2,2024-05-01 15:05:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.265326,79.153105,14.9,,0,0,0,Economy,Cod,77287.0,Cloudy,VEH-0251,2.1,1.45,7.77,Bike,Delivered,0.94,1,0.0,0.521476510067114
ORD-004468,CUST-02611,PRD-00471,2,2024-06-03 16:23:00,HUB-DEL,Delhi,Delhi,DL,110001,28.732119,77.097749,17.05,23 x 24 x 42,1,0,0,Express,Prepaid,245697.92,Clear,VEH-0386,1.7,1.2,59.13,Bike,Delivered,3.86,1,0.0,3.468035190615836
ORD-003050,CUST-01677,PRD-00673,1,2024-07-23 11:05:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.417491,77.017885,4.75,33 x 39 x 34,1,1,0,Standard,Card,66829.5,Clear,VEH-0656,5.1,3.79,6567.52,Truck,Delivered,-3550.95,1,0.0,1382.6357894736843
ORD-006043,CUST-00291,PRD-00357,2,2025-05-24 00:00:00,HUB-NAG,Nagpur,Bhubaneswar,OD,751001,20.281601,85.792943,703.87,25x26x49,1,0,0,Standard,Card,76101.74,Clear,VEH-0629,32.9,22.47,2003.72,Truck,In Transit,27.74,1,0.0,2.846718854333897
ORD-004615,CUST-01280,PRD-00454,1,2024-09-10 12:23:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.607735,83.254749,9.59,69x34x48,0,0,0,Standard,Prepaid,144103.28,,VEH-0169,1.4,1.05,28.2,Bike,Delivered,1.22,1,0.0,2.940563086548488
ORD-013688,CUST-03794,PRD-00283,4,2024-04-28 06:58:00,HUB-GUW,Guwahati,Guwahati,AS,781001,26.061547,91.653404,12.39,,0,0,0,Standard,Upi,672939.56,Clear,VEH-0554,2.4,2.17,296.7,Van,Delivered,106.92,1,0.0,23.946731234866824
ORD-002186,CUST-00717,PRD-00415,4,2024-02-04 11:00:00,HUB-LUC,Lucknow,Lucknow,UP,226001,999.0,80.921023,4.3,62*30*50,1,0,0,Exp,Prepaid,445696.68,Cloudy,VEH-0641,3.2,,0.0,Truck,Cancelled,16.84,0,,0.0
ORD-009407,CUST-02681,PRD-00441,1,2024-11-04 00:00:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.306041,85.820854,1.17,,0,0,0,Express,Cod,46919.38,Cloudy,VEH-0091,1.0,0.66,3.52,Drone,Delivered,1.69,1,0.0,3.008547008547009
ORD-002856,CUST-04684,PRD-00334,2,2025-06-28 17:31:00,HUB-CHE,Chennai,Mumbai,MH,400001,19.068337,72.8382,1035.79,18 x 54 x 48,0,0,0,Express,Cod,140910.3,Rain,VEH-0720,14.1,9.78,10154.63,Air Cargo,Delivered,44.84,1,0.0,9.803753656629238
ORD-007142,CUST-03764,PRD-00377,4,2024-11-19 11:12:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,999.0,76.993402,6.34,16x14x21,0,0,0,Standard,Upi,163791.88,Rain,VEH-0199,3.9,2.75,103.8,Bike,Delivered,24.16,1,0.0,16.37223974763407
ORD-008506,CUST-03963,PRD-00112,2,2024-09-09 15:17:00,HUB-LUC,Lucknow,Jaipur,RJ,302001,26.934744,75.758696,514.51,29*48*49,1,0,0,Sameday,Prepaid,374188.08,Clear,VEH-0591,17.4,15.62,1712.45,Truck,Delivered,,1,0.0,3.3283123748809547
ORD-010939,CUST-04295,PRD-00239,2,2024-03-01 08:12:00,HUB-COI,Coimbatore,Chennai,TN,600001,13.119523,80.234112,426.29,12x31x5,1,0,0,Std,Cod,28129.72,Cloudy,VEH-0691,24.2,15.6,1471.29,Truck,Delivered,132.46,1,0.0,3.451382861432358
ORD-005165,CUST-00963,PRD-00575,4,2024-11-25 17:05:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,12.986959,77.656242,6.89,64x34x16,1,1,0,Standard,Card,155850.6,Cloudy,VEH-0328,1.5,1.25,105.81,Bike,Returned,10.68,1,0.0,15.357039187227867
ORD-012806,CUST-04928,PRD-00565,4,2024-11-14 15:23:00,HUB-MUM,Mumbai,Mumbai,MH,400001,19.151697,72.909612,9.06,38 x 60 x 18,1,1,1,Std,Card,585414.96,Rain,VEH-0297,4.0,3.51,35.92,Bike,Delivered,6.36,1,0.0,3.964679911699779
ORD-007756,CUST-00312,PRD-00389,1,2024-06-19 00:00:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.590195,88.272294,9.61,,0,0,0,Standard,Prepaid,38416.34,Clear,VEH-0290,1.0,0.72,18.87,Bike,Delivered,3.23,1,0.0,1.9635796045785643
ORD-014369,CUST-02306,PRD-00095,3,2025-03-12 00:00:00,HUB-MYS,Mysuru,Delhi,DL,110001,28.656253,77.195324,1820.11,86 x 46 x 26,1,0,0,Standard,Prepaid,532586.28,Rain,VEH-0602,57.2,52.25,4852.55,Truck,In Transit,7.41,1,0.0,2.6660751273274697
ORD-014238,CUST-03651,PRD-00361,1,2025-04-23 14:17:00,HUB-HYD,Hyderabad,Madurai,TN,625001,9.896775,78.08551,833.78,57*13*39,0,0,0,Express,Card,51345.02,Clear,,34.4,22.39,2298.4,,Delivered,,1,0.0,2.756602461080861
ORD-014349,CUST-02133,PRD-00347,4,2024-03-31 15:12:00,HUB-MYS,Mysuru,Madurai,TN,625001,78.077321,9.962153,303.22,22 x 13 x 27,1,0,0,Express,Prepaid,338460.28,Rain,VEH-0605,14.9,11.96,1055.1,Truck,Delivered,,1,0.0,3.479651738012004
ORD-009109,CUST-04126,PRD-00103,3,2025-02-08 09:17:00,HUB-LUC,Lucknow,Coimbatore,TN,641001,10.992237,76.950921,1811.91,68x18x39,0,0,0,Express,Prepaid,314597.43,Sunny,VEH-0704,11.8,10.06,17498.67,Air Cargo,Delivered,7.95,1,0.0,9.65758233024819
ORD-002654,CUST-00666,PRD-00585,3,2024-09-29 06:44:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.847556,75.736181,8.81,44x41x28,1,1,0,Std,Cod,390339.39,Rain,VEH-0239,2.9,1.9,13.87,Bike,Delivered,6.75,1,0.0,1.5743473325766173
ORD-014100,CUST-00535,PRD-00695,1,2024-12-28 17:00:00,HUB-PUN,Pune,Pune,MH,411001,18.417965,73.74541,16.36,54x45x42,0,1,0,Std,Prepaid,131927.74,Clear,VEH-0641,3.6,3.26,5746.78,Truck,Pending,3093.14,1,0.0,351.27017114914423
ORD-000191,CUST-01822,PRD-00431,4,2024-04-22 08:23:00,HUB-CHA,Chandigarh,Delhi,DL,110001,28.63689,77.235472,237.24,50 x 22 x 49,1,0,0,Standard,Card,645976.16,Rain,VEH-0730,52.6,35.7,1186.42,Ship,Delivered,3.32,1,0.0,5.000927330972854
ORD-012832,CUST-04478,PRD-00052,2,2024-01-11 10:31:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.826479,75.764734,9.81,,1,0,0,Standard,Upi,129533.18,Clear,VEH-0306,0.7,0.49,-9.52,Bike,In Transit,3.62,1,0.0,-0.9704383282364932
ORD-013283,CUST-03413,PRD-00034,2,2024-12-03 13:31:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.66512,83.164563,6.2,19x17x26,1,0,0,Express,Cod,294439.44,Clear,VEH-0035,0.4,0.32,7.92,Drone,Delivered,4.16,1,0.0,1.2774193548387096
ORD-012697,CUST-02562,PRD-00107,3,2024-05-08 13:23:00,HUB-DEL,Delhi,Lucknow,UP,226001,26.825884,80.96763,419.97,64x39x33,0,0,0,Same-Day,Cod,471116.46,Fog,VEH-0589,18.7,14.43,1444.14,Truck,Delivered,3.84,1,0.0,3.438674191013644
ORD-013034,CUST-01389,PRD-00761,4,2024-10-11 18:00:00,HUB-GUR,Gurugram,Mumbai,MH,400001,19.083446,72.853992,1125.43,14x23x36,0,0,0,Standard,Cod,565434.16,Clear,VEH-0657,40.8,34.71,3014.62,Truck,Delivered,11.2,1,0.0,2.678638387105373
ORD-013769,CUST-03645,PRD-00004,2,2024-03-25 00:00:00,HUB-PUN,Pune,Pune,MH,411001,18.567043,73.915689,8.1,46x26x38,1,0,0,Standard,Upi,377692.6,Cloudy,VEH-0345,0.5,0.4,53.41,Bike,Delivered,4.42,1,0.0,6.593827160493827
ORD-014789,CUST-04270,PRD-00620,3,2024-10-20 00:00:00,HUB-GUR,Gurugram,Pune,MH,411001,73.872053,18.477679,,70*47*12,1,1,0,Express,Cod,134600.37,Clear,VEH-0074,23.6,21.93,1645.02,Drone,Returned,12.96,1,0.0,
ORD-001557,CUST-02342,PRD-00734,2,2024-08-28 14:00:00,HUB-NAG,Nagpur,Jaipur,RJ,302001,26.926798,75.751882,726.53,68*44*6,0,1,0,Standard,Card,182990.86,Clear,VEH-0629,27.4,18.92,4262.76,Truck,In Transit,1286.12,1,0.0,5.86728696681486
ORD-011794,CUST-03580,PRD-00326,3,2024-01-15 21:12:00,HUB-CHE,Chennai,Delhi,DL,110001,28.615645,77.248078,1755.26,86 x 16 x 20,1,0,0,Std,Card,355608.69,Clear,VEH-0600,67.6,45.95,4689.06,Truck,Delivered,20.01,1,0.0,2.6714332919339587
ORD-011803,CUST-01914,PRD-00775,1,2024-05-13 11:05:00,HUB-NAG,Nagpur,Pune,MH,411001,18.486858,73.870669,620.66,,1,0,0,Std,Card,75534.94,Rain,VEH-0592,25.8,18.8,1728.33,Truck,In Transit,1.42,1,0.0,2.7846647117584507
ORD-007860,CUST-01624,PRD-00484,3,2024-02-05 19:12:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,10.950875,77.044302,12.13,,1,0,0,Standard,Cod,114251.73,Cloudy,VEH-0712,7.1,6.49,355.99,Air Cargo,Delivered,1.62,1,0.0,29.347897774113765
ORD-010489,CUST-02362,PRD-00337,3,2024-12-01 15:31:00,HUB-BHU,Bhubaneswar,Visakhapatnam,AP,530001,17.690994,83.215979,398.89,27x18x24,0,0,0,Express,Card,143707.14,Clear,VEH-0700,19.0,13.23,1247.43,,Cancelled,29.73,1,0.0,3.127253127428615
ORD-011083,CUST-04240,PRD-00089,2,2025-05-18 15:44:00,HUB-PUN,Pune,Pune,MH,411001,18.477003,73.874193,5.17,31x47x7,0,0,0,Express,Cod,1131.46,Clear,VEH-0020,1.0,0.74,40.62,Drone,Cancelled,1.38,1,0.0,7.856866537717601
ORD-008297,CUST-01252,PRD-00554,1,2024-09-11 08:00:00,HUB-MUM,Mumbai,Mumbai,MH,400001,18.961159,72.870102,12.79,40x47x23,0,1,1,Standard,Upi,49523.44,Cloudy,VEH-0180,1.5,,46.79,Bike,Pending,0.33,0,,3.658326817826427
ORD-011169,CUST-03447,PRD-00467,2,2024-07-21 19:31:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.503185,88.317018,9.1,,0,0,0,Std,Prepaid,105216.08,Rain,VEH-0311,2.0,1.92,51.08,Bike,In Transit,,1,0.0,5.613186813186813
ORD-010522,,PRD-00443,3,2024-06-12 18:58:00,HUB-LUC,Lucknow,Pune,MH,411001,unknown,73.807398,1180.02,81 x 22 x 21,1,0,0,Same-Day,Upi,273333.39,Clear,VEH-0719,11.3,9.2,11737.62,Air Cargo,Delivered,5.31,1,0.0,9.946967000559313
ORD-000846,CUST-03054,PRD-00598,2,2024-09-18 18:23:00,HUB-KOC,Kochi,Bengaluru,KA,560001,12.973243,77.601863,368.19,60 x 21 x 31,0,1,1,Standard,Card,66648.9,Clear,VEH-0696,17.0,11.58,1039.34,Truck,Delivered,3.02,1,0.0,2.8228360357424154
 ORD-002462 ,CUST-00243,PRD-00513,3,2024-04-06 16:17:00,HUB-KOC,Kochi,Kochi,KL,682001,9.81721,76.206787,14.3,80*48*20,0,0,0,Standard,Card,13364.67,Clear,VEH-0144,1.3,0.91,71.41,Bike,Delivered,1.38,1,0.0,4.9937062937062935
ORD-012986,CUST-03809,PRD-00779,2,2025-05-04 21:31:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.787186,83.286832,13.3,81x44x49,0,0,0,Standard,Cod,169576.4,Clear,VEH-0287,1.4,1.08,56.48,Bike,Delivered,2.48,1,0.0,4.246616541353383
