route_id,seq,lat,lon,ts,speed_kmph
RTE-03285,3,12.974866,77.621789,2024-02-17 17:49:00,30.3
RTE-03285,4,12.995402,77.600723,2024-02-17 18:01:00,22.4
RTE-03285,5,13.034583,77.55604,2024-02-17 18:19:00,53.0
RTE-03286,1,12.281894,76.651885,2024-01-26 00:00:00,25.5
RTE-03286,2,12.239271,76.638046,2024-01-26 20:33:00,29.9
RTE-03286,3,12.25011,76.67254,2024-01-26 21:01:00,21.8
RTE-03286,4,12.263434,76.720858,2024-01-26 20:56:00,36.1
RTE-03286,5,12.239876,76.693237,2024-01-26 21:31:00,39.3
RTE-03287,1,26.828135,80.899487,2024-09-22 07:05:00,31.6
RTE-03287,2,26.842077,80.88862,2024-09-22 07:21:00,28.5
RTE-03287,3,26.812869,80.890312,2024-09-22 07:13:00,54.6
RTE-03287,4,26.860848,80.917911,2024-09-22 07:53:00,29.3
RTE-03288,1,22.600669,88.40146,2025-05-29 18:31:00,27.8
RTE-03288,2,22.563648,88.380853,2025-05-29 18:38:00,53.0
RTE-03288,3,22.591079,88.406043,2025-05-29 18:53:00,39.0
RTE-03288,4,22.577282,88.402661,2025-05-29 19:10:00,35.1
RTE-03289,1,30.744495,76.828746,2025-01-02 12:17:00,36.9
RTE-03289,2,,76.799765,2025-02-01 12:25:00,42.6
RTE-03289,3,30.74475,76.82873,2025-01-02 12:39:00,31.9
RTE-03289,4,30.701713,76.825154,2025-01-02 13:17:00,31.1
RTE-03289,5,30.707028,76.816804,2025-02-01 12:57:00,47.6
RTE-03290,1,28.459247,77.040959,2024-03-14 20:05:00,34.1
RTE-03290,2,28.424235,77.053908,2024-03-14 20:19:00,32.9
RTE-03290,3,28.395437,77.054239,2024-03-14 20:13:00,45.0
RTE-03290,4,28.380749,77.082505,2024-03-14 20:56:00,35.3
RTE-03290,5,28.426805,77.088482,2024-03-14 21:09:00,38.8
RTE-03290,6,28.431302,77.113644,2024-03-14 20:20:00,30.2
RTE-03291,1,26.099369,91.708305,2025-05-16 15:00:00,19.8
RTE-03291,2,26.137939,91.693924,2025-05-16 15:15:00,45.0
RTE-03291,3,26.098701,91.709965,2025-05-16 00:00:00,28.5
RTE-03291,4,26.062775,91.681885,2025-05-16 16:00:00,49.8
RTE-03291,5,26.027221,91.709509,2025-05-16 00:00:00,35.6
RTE-03291,6,26.052141,91.727477,2025-05-16 00:00:00,33.6
RTE-03291,7,26.089055,91.733395,2025-05-16 16:00:00,34.9
RTE-03291,8,,91.781488,2025-05-16 16:52:00,49.5
RTE-03291,9,26.139104,91.748616,2025-05-16 16:12:00,34.0
RTE-03291,10,26.1334,91.745855,2025-05-16 15:45:00,66.6
RTE-03291,11,26.147784,91.741657,2025-05-16 17:20:00,21.9
RTE-03291,12,26.161593,91.751371,2025-05-16 16:39:00,44.4
RTE-03291,13,26.120038,91.761923,2025-05-16 18:36:00,20.9
RTE-03292,1,13.059452,80.30226,2025-02-14 20:12:00,30.6
RTE-03292,2,13.106747,80.259701,2025-02-14 20:15:00,44.1
RTE-03292,3,13.116386,80.269835,2025-02-14 20:42:00,21.8
RTE-03292,4,13.079235,80.230092,2025-02-14 21:06:00,30.4
RTE-03292,5,13.048031,80.209967,2025-02-14 20:28:00,49.2
RTE-03292,6,12.999973,80.25855,2025-02-14 20:27:00,25.3
RTE-03292,7,13.018813,80.298547,2025-02-14 21:00:00,38.4
RTE-03292,8,13.057755,80.295207,2025-02-14 21:08:00,47.8
RTE-03292,9,13.044998,80.275958,2025-02-14 22:28:00,44.9
RTE-03292,10,13.091446,80.319247,2025-02-14 20:57:00,36.3
RTE-03292,11,13.128988,80.32906,2025-02-14 20:42:00,27.4
RTE-03293,1,26.85954,80.995481,2025-02-06 10:17:00,51.5
RTE-03293,2,26.839986,81.006856,2025-06-02 10:27:00,42.5
RTE-03293,3,26.797204,81.024276,2025-06-02 10:57:00,23.0
RTE-03293,4,26.76884,81.032641,2025-06-02 10:26:00,29.5
RTE-03293,5,26.818418,81.057313,2025-06-02 11:21:00,23.5
RTE-03293,6,26.853388,81.041286,2025-02-06 00:00:00,30.2
RTE-03293,7,26.862588,81.008195,2025-06-02 10:47:00,37.5
RTE-03293,8,26.900571,80.977147,2025-06-02 10:45:00,39.7
RTE-03293,9,26.946961,80.991516,2025-02-06 00:00:00,16.5
RTE-03293,10,26.904618,81.021125,2025-02-06 12:05:00,29.4
RTE-03293,11,26.945815,81.064668,2025-06-02 10:47:00,15.2
RTE-03293,12,26.908504,81.078638,2025-02-06 13:24:00,51.3
RTE-03293,13,26.941046,81.126699,2025-06-02 11:29:00,59.5
RTE-03293,14,26.980391,81.176382,2025-06-02 14:37:00,62.4
RTE-03294,1,26.115786,91.753569,2024-05-11 08:44:00,40.5
RTE-03294,2,26.109038,91.771798,2024-11-05 08:48:00,38.1
RTE-03294,3,26.099128,91.817979,2024-11-05 09:04:00,45.1
RTE-03294,4,26.067306,91.770851,2024-11-05 09:44:00,28.8
RTE-03294,5,,91.817256,2024-11-05 09:12:00,45.5
RTE-03295,1,13.080042,80.240207,2025-05-31 06:12:00,25.9
RTE-03295,2,13.065865,80.285887,2025-05-31 06:24:00,30.9
RTE-03295,3,13.058566,80.256043,2025-05-31 06:26:00,45.1
RTE-03295,4,,80.297127,2025-05-31 06:42:00,17.3
RTE-03295,5,13.130608,80.27697,2025-05-31 06:40:00,34.4
RTE-03295,6,13.148401,80.235083,2025-05-31 07:02:00,57.7
RTE-03295,7,13.173583,80.240599,2025-05-31 06:42:00,45.1
RTE-03295,8,13.146759,80.202137,2025-05-31 07:01:00,44.9
RTE-03296,1,12.92531,77.63942,2025-03-09 07:31:00,22.2
RTE-03296,2,,77.625666,2025-09-03 07:50:00,7.9
RTE-03296,3,12.931273,77.659035,2025-09-03 07:57:00,
RTE-03296,4,12.923512,77.630132,2025-09-03 08:10:00,63.0
RTE-03296,5,12.900755,77.604006,2025-09-03 08:51:00,57.7
RTE-03296,6,12.858531,77.568558,2025-09-03 08:36:00,36.2
RTE-03296,7,12.880973,77.543467,2025-09-03 08:37:00,17.4
RTE-03296,8,12.855666,77.580325,2025-09-03 09:44:00,50.0
RTE-03296,9,12.850554,77.629698,2025-09-03 09:55:00,55.1
RTE-03297,1,26.936734,75.832749,2024-12-02 10:44:00,
RTE-03297,2,26.984454,75.876251,2024-12-02 10:54:00,33.7
RTE-03297,3,27.001609,75.870327,2024-02-12 11:20:00,34.0
RTE-03298,1,12.265822,76.654077,2025-05-30 10:31:00,42.0
RTE-03298,2,12.219099,76.606184,2025-05-30 10:36:00,39.5
RTE-03298,3,12.234728,76.638893,2025-05-30 10:59:00,42.2
RTE-03299,1,21.140861,79.106983,2024-06-06 18:44:00,30.2
RTE-03299,2,21.16053,79.086793,2024-06-06 18:57:00,37.3
RTE-03299,3,21.111356,79.132154,2024-06-06 18:58:00,32.8
RTE-03299,4,21.151122,79.104547,2024-06-06 19:17:00,49.4
RTE-03299,5,21.110725,79.077837,2024-06-06 19:16:00,24.9
RTE-03299,6,21.080064,79.091532,2024-06-06 19:59:00,43.1
RTE-03299,7,21.063763,79.051437,2024-06-06 00:00:00,33.8
RTE-03299,8,21.027629,79.036035,2024-06-06 19:33:00,50.7
RTE-03299,9,21.07252,79.078523,2024-06-06 19:56:00,36.9
RTE-03299,10,21.088904,79.096634,2024-06-06 21:44:00,37.8
RTE-03299,11,21.071572,79.125002,2024-06-06 21:24:00,26.6
RTE-03299,12,21.085967,79.101085,2024-06-06 20:34:00,38.0
RTE-03300,1,17.701431,83.259587,2024-02-07 06:44:00,27.1
RTE-03300,2,17.715804,83.214279,2024-02-07 06:50:00,26.9
RTE-03300,3,17.667231,83.203731,2024-07-02 06:56:00,44.6
RTE-03300,4,17.678252,83.168631,2024-07-02 07:17:00,38.6
RTE-03300,5,17.696967,83.164415,2024-07-02 08:04:00,53.8
RTE-03300,6,17.739619,83.184079,2024-07-02 08:24:00,27.6
RTE-03300,7,17.766344,83.145862,2024-02-07 08:38:00,16.1
RTE-03300,8,17.79202,83.107443,2024-07-02 08:29:00,26.5
RTE-03300,9,17.764697,83.107618,2024-07-02 08:52:00,38.1
RTE-03300,10,17.786017,83.143623,2024-02-07 00:00:00,21.8
RTE-03300,11,17.788508,83.12707,2024-07-02 09:54:00,34.3
RTE-03300,12,17.768684,83.107318,2024-02-07 09:07:00,28.2
RTE-03300,13,17.75825,83.091188,2024-07-02 09:32:00,39.2
RTE-03300,14,17.800758,83.11438,2024-07-02 10:25:00,7.9
RTE-03301,1,9.955074,78.116183,2025-04-07 00:00:00,36.9
RTE-03301,2,9.918646,78.157865,2025-07-04 09:18:00,36.2
RTE-03301,3,9.923947,78.163844,2025-07-04 09:22:00,29.4
RTE-03301,4,9.900267,78.196524,2025-04-07 09:28:00,34.3
RTE-03301,5,9.913133,78.175199,2025-04-07 09:10:00,39.5
RTE-03302,1,22.531216,88.381614,2025-02-05 16:44:00,45.0
RTE-03302,2,22.506939,88.340977,2025-02-05 00:00:00,19.2
RTE-03302,3,22.532896,88.313423,2025-05-02 16:52:00,34.9
RTE-03302,4,22.528007,88.304223,2025-02-05 16:53:00,27.0
RTE-03302,5,22.479949,88.280214,2025-05-02 17:40:00,39.1
RTE-03302,6,22.458164,88.263038,2025-05-02 17:19:00,31.0
RTE-03302,7,22.409456,88.22423,2025-05-02 18:02:00,20.5
RTE-03302,8,22.458605,88.182683,2025-05-02 17:05:00,57.2
RTE-03303,1,17.413025,78.455125,2024-08-03 21:31:00,36.1
RTE-03303,2,17.396004,78.427289,2024-08-03 21:40:00,37.1
RTE-03303,3,17.420983,78.403946,2024-08-03 22:05:00,36.7
RTE-03303,4,17.416866,78.391264,2024-08-03 21:55:00,38.3
RTE-03303,5,17.381793,78.401173,2024-08-03 22:03:00,50.1
RTE-03303,6,17.366568,78.411195,2024-08-03 22:31:00,46.4
RTE-03303,7,17.355426,78.418313,2024-08-03 21:49:00,24.7
RTE-03303,8,17.310357,78.468298,2024-08-03 22:06:00,37.9
RTE-03303,9,17.35235,78.425553,2024-08-03 22:03:00,41.5
RTE-03303,10,17.345855,78.377744,2024-08-03 23:46:00,44.6
RTE-03303,11,17.374025,78.379549,2024-09-03 00:51:00,35.0
RTE-03303,12,17.385665,78.419343,2024-03-09 00:16:00,34.8
RTE-03303,13,17.41693,78.379457,2024-08-03 23:55:00,49.1
RTE-03304,1,26.898114,75.784113,2024-06-26 06:00:00,39.9
RTE-03304,2,26.923865,75.822105,2024-06-26 06:15:00,18.1
RTE-03304,3,26.879773,75.822619,2024-06-26 06:08:00,39.1
RTE-03304,4,26.86274,75.837374,2024-06-26 06:39:00,35.8
RTE-03304,5,26.910418,75.885791,2024-06-26 06:32:00,28.2
RTE-03304,6,26.900519,75.927893,2024-06-26 07:00:00,32.0
RTE-03304,7,26.872242,75.950417,2024-06-26 06:54:00,57.2
RTE-03304,8,26.849897,75.937283,2024-06-26 06:28:00,43.7
RTE-03304,9,26.801191,75.938109,2024-06-26 08:08:00,25.0
RTE-03304,10,,75.968579,2024-06-26 00:00:00,39.1
RTE-03304,11,26.793186,75.961172,2024-06-26 07:20:00,43.2
RTE-03304,12,26.758824,75.949441,2024-06-26 09:07:00,33.4
RTE-03304,13,26.737797,75.906184,2024-06-26 06:48:00,13.8
RTE-03304,14,,75.864711,2024-06-26 09:02:00,35.5
RTE-03305,1,18.542183,73.894222,2025-06-27 12:58:00,50.0
RTE-03305,2,18.555742,73.853713,2025-06-27 13:03:00,28.6
RTE-03305,3,18.539283,73.805693,2025-06-27 13:04:00,40.9
RTE-03305,4,18.539818,73.828885,2025-06-27 13:07:00,50.3
RTE-03305,5,18.535271,73.824507,2025-06-27 14:06:00,24.4
RTE-03305,6,,73.79558,2025-06-27 14:18:00,32.7
RTE-03305,7,18.559293,73.762257,2025-06-27 13:40:00,46.3
RTE-03305,8,18.551999,73.720828,2025-06-27 14:22:00,26.0
RTE-03305,9,18.520446,73.693316,2025-06-27 00:00:00,44.7
RTE-03305,10,18.478085,73.707208,2025-06-27 14:19:00,39.1
RTE-03305,11,18.508679,73.661539,2025-06-27 14:28:00,18.3
RTE-03305,12,18.529815,73.637635,2025-06-27 14:26:00,38.8
RTE-03305,13,18.537104,73.678249,2025-06-27 14:10:00,42.6
RTE-03306,1,26.877729,80.949321,2024-05-14 00:00:00,36.9
RTE-03306,2,26.918184,80.958877,2024-05-14 07:11:00,32.9
RTE-03306,3,26.967658,81.006914,2024-05-14 07:24:00,28.6
RTE-03306,4,26.917979,81.030078,2024-05-14 00:00:00,16.4
RTE-03306,5,26.89973,81.06684,2024-05-14 07:20:00,21.9
RTE-03306,6,26.865137,81.063267,2024-05-14 08:00:00,49.1
RTE-03306,7,26.816418,81.075564,2024-05-14 09:00:00,42.2
RTE-03306,8,26.80118,81.08858,2024-05-14 08:10:00,42.5
RTE-03306,9,26.772307,81.130929,2024-05-14 07:32:00,23.1
RTE-03306,10,26.803857,81.135133,2024-05-14 09:33:00,6.5
RTE-03306,11,26.78648,81.152501,2024-05-14 07:40:00,48.2
RTE-03306,12,26.774623,81.177573,2024-05-14 10:07:00,34.4
RTE-03306,13,,81.171128,2024-05-14 09:12:00,42.3
RTE-03306,14,26.692786,81.145723,2024-05-14 08:18:00,32.6
RTE-03307,1,26.813442,80.946202,2025-01-15 10:00:00,34.3
RTE-03307,2,26.810142,80.939023,2025-01-15 10:17:00,39.7
RTE-03307,3,26.821949,80.970651,2025-01-15 10:10:00,35.3
RTE-03307,4,,80.926704,2025-01-15 10:36:00,32.9
RTE-03307,5,26.867249,80.906218,2025-01-15 10:56:00,28.6
RTE-03307,6,26.914089,80.872651,2025-01-15 10:25:00,42.1
RTE-03307,7,26.874698,80.919285,2025-01-15 11:18:00,25.3
RTE-03307,8,26.914273,80.96458,2025-01-15 11:24:00,56.7
RTE-03308,1,12.334125,76.612027,2024-02-02 16:58:00,18.0
RTE-03308,2,12.328884,76.656192,2024-02-02 17:14:00,25.8
RTE-03308,3,12.322809,76.632325,2024-02-02 17:32:00,27.0
RTE-03308,4,12.327789,76.621272,2024-02-02 17:55:00,42.6
RTE-03308,5,12.283121,76.601494,2024-02-02 17:54:00,37.7
RTE-03308,6,12.309717,76.588878,2024-02-02 17:48:00,39.0
RTE-03308,7,12.3171,76.597814,2024-02-02 17:46:00,46.1
RTE-03308,8,12.344916,76.583992,2024-02-02 17:26:00,19.5
RTE-03309,1,17.682963,83.246867,2024-08-20 12:44:00,17.6
RTE-03309,2,17.698738,83.234284,2024-08-20 12:50:00,28.9
RTE-03309,3,17.681893,83.221895,2024-08-20 13:10:00,38.2
RTE-03309,4,17.68826,83.249553,2024-08-20 13:14:00,40.4
RTE-03309,5,17.730693,83.255757,2024-08-20 14:00:00,19.3
RTE-03309,6,17.704643,83.209767,2024-08-20 13:34:00,26.2
RTE-03309,7,17.691343,83.220418,2024-08-20 13:08:00,32.7
RTE-03309,8,17.705851,83.268047,2024-08-20 14:43:00,23.6
RTE-03309,9,17.698693,83.22213,2024-08-20 00:00:00,51.3
RTE-03309,10,17.746372,83.205092,2024-08-20 14:14:00,42.5
RTE-03309,11,17.731869,83.248722,2024-08-20 13:24:00,27.8
RTE-03309,12,17.733029,83.260691,2024-08-20 13:50:00,35.2
RTE-03310,1,12.992754,77.581413,2024-05-16 11:05:00,42.7
RTE-03310,2,13.015316,77.593641,2024-05-16 11:18:00,45.5
RTE-03310,3,12.9934,77.55187,2024-05-16 11:13:00,59.1
RTE-03310,4,12.977861,77.511904,2024-05-16 11:29:00,48.2
RTE-03310,5,12.960353,77.47543,2024-05-16 11:17:00,42.7
RTE-03310,6,12.960024,77.494842,2024-05-16 12:15:00,37.9
RTE-03310,7,12.947906,77.445011,2024-05-16 00:00:00,35.2
RTE-03310,8,12.90111,77.492283,2024-05-16 11:26:00,24.8
RTE-03310,9,,77.480306,2024-05-16 00:00:00,29.5
RTE-03310,10,12.864794,77.449766,2024-05-16 13:11:00,30.2
RTE-03310,11,12.828647,77.400941,2024-05-16 11:45:00,39.6
RTE-03310,12,12.850063,77.365943,2024-05-16 12:44:00,40.9
RTE-03310,13,12.887975,77.360091,2024-05-16 14:53:00,38.6
RTE-03311,1,18.506562,73.851939,2024-06-07 08:05:00,32.2
RTE-03311,2,18.47317,73.864455,2024-06-07 08:21:00,13.7
RTE-03311,3,18.437118,73.900705,2024-06-07 08:13:00,28.7
RTE-03311,4,18.464644,73.900391,2024-06-07 08:17:00,34.6
RTE-03311,5,18.51112,73.886723,2024-06-07 09:09:00,33.4
RTE-03311,6,18.53801,73.922997,2024-06-07 08:50:00,51.6
RTE-03311,7,18.508798,73.911089,2024-07-06 08:29:00,46.0
RTE-03311,8,18.510359,73.88129,2024-06-07 09:01:00,40.9
RTE-03311,9,18.553825,73.850428,2024-07-06 00:00:00,49.7
RTE-03311,10,18.559097,73.862683,2024-06-07 09:44:00,32.4
RTE-03311,11,18.568118,73.890131,2024-06-07 08:45:00,30.6
RTE-03311,12,18.58909,73.87356,2024-07-06 11:01:00,31.8
RTE-03311,13,18.612438,73.907804,2024-06-07 09:17:00,31.3
RTE-03311,14,18.64739,73.881281,2024-07-06 12:12:00,64.3
RTE-03312,1,20.333473,85.831893,2025-04-19 08:05:00,41.8
RTE-03312,2,20.372004,85.836696,2025-04-19 08:22:00,13.8
RTE-03312,3,20.395599,85.787898,2025-04-19 08:27:00,61.6
RTE-03312,4,20.37006,85.803388,2025-04-19 08:32:00,17.5
RTE-03312,5,20.32325,85.841522,2025-04-19 08:37:00,49.4
RTE-03312,6,20.329061,85.890486,2025-04-19 09:30:00,37.0
RTE-03312,7,20.28245,85.914619,2025-04-19 09:23:00,42.5
RTE-03312,8,20.24655,85.884835,2025-04-19 09:22:00,22.0
RTE-03312,9,20.234912,85.8824,2025-04-19 09:25:00,39.2
RTE-03312,10,20.260692,85.880231,2025-04-19 08:41:00,30.5
RTE-03312,11,20.299035,85.897601,2025-04-19 09:25:00,18.7
RTE-03313,1,13.013992,77.610936,2024-08-16 20:44:00,34.5
RTE-03313,2,13.030325,77.628399,2024-08-16 20:51:00,44.0
RTE-03313,3,12.997347,77.63251,2024-08-16 00:00:00,29.1
RTE-03314,1,26.950032,75.761095,2024-05-21 13:17:00,52.1
RTE-03314,2,26.968254,75.805812,2024-05-21 13:23:00,6.4
RTE-03314,3,27.013864,75.7958,2024-05-21 13:29:00,21.2
RTE-03314,4,27.056456,75.765863,2024-05-21 14:17:00,31.0
RTE-03314,5,27.011123,75.768431,2024-05-21 14:01:00,26.1
RTE-03315,1,26.914439,75.770952,2025-06-14 14:12:00,2.5
RTE-03315,2,26.922301,75.745369,2025-06-14 14:24:00,27.1
RTE-03315,3,26.894246,75.785223,2025-06-14 14:30:00,5.1
RTE-03315,4,26.927753,75.772757,2025-06-14 14:51:00,32.9
RTE-03315,5,26.952408,75.752491,2025-06-14 15:04:00,53.3
RTE-03315,6,26.98491,75.719626,2025-06-14 14:27:00,33.1
RTE-03315,7,27.010557,75.720049,2025-06-14 16:00:00,29.5
RTE-03315,8,27.05591,75.763413,2025-06-14 16:25:00,35.5
RTE-03315,9,27.068201,75.805627,2025-06-14 14:52:00,55.3
RTE-03315,10,27.053335,75.820749,2025-06-14 15:42:00,17.8
RTE-03315,11,27.077241,75.852087,2025-06-14 14:42:00,27.3
RTE-03315,12,27.029804,75.832382,2025-06-14 15:40:00,19.6
RTE-03315,13,27.046709,75.825963,2025-06-14 16:00:00,22.7
RTE-03316,1,9.910028,76.298975,2024-05-28 08:12:00,
RTE-03316,2,9.862805,76.294903,2024-05-28 08:21:00,26.8
RTE-03316,3,9.89992,76.315054,2024-05-28 08:32:00,24.2
RTE-03316,4,9.853883,76.321188,2024-05-28 08:45:00,29.7
RTE-03316,5,9.875971,76.284873,2024-05-28 08:32:00,27.7
RTE-03316,6,9.880074,76.286975,2024-05-28 08:47:00,33.9
RTE-03316,7,9.907601,76.268611,2024-05-28 08:42:00,29.2
RTE-03316,8,9.9128,76.280376,2024-05-28 09:57:00,35.8
RTE-03316,9,9.920984,76.274286,2024-05-28 10:44:00,36.0
RTE-03316,10,9.928592,76.256227,2024-05-28 09:15:00,72.2
RTE-03316,11,9.914225,76.236641,2024-05-28 09:52:00,11.5
RTE-03317,1,,76.262897,2024-05-15 12:12:00,38.0
RTE-03317,2,9.923897,76.305563,2024-05-15 12:29:00,57.0
RTE-03317,3,9.89197,76.296806,2024-05-15 12:44:00,22.6
RTE-03317,4,9.898468,76.330366,2024-05-15 12:51:00,45.8
RTE-03317,5,,76.332794,2024-05-15 13:04:00,9.7
RTE-03317,6,9.849523,76.349826,2024-05-15 12:47:00,50.9
RTE-03317,7,9.860925,76.308252,2024-05-15 12:54:00,29.9
RTE-03317,8,9.844741,76.323998,2024-05-15 12:40:00,33.6
RTE-03318,1,20.304896,85.796191,2024-01-03 07:17:00,45.1
RTE-03318,2,20.298414,85.767915,2024-01-03 07:27:00,46.5
RTE-03318,3,20.324379,85.723802,2024-03-01 07:27:00,52.2
RTE-03318,4,,85.771258,2024-01-03 07:35:00,43.2
RTE-03319,1,9.895465,76.26581,2024-06-23 12:58:00,14.0
RTE-03319,2,9.942996,76.250634,2024-06-23 13:10:00,27.4
RTE-03319,3,9.925922,76.244973,2024-06-23 13:22:00,59.5
RTE-03319,4,9.972453,76.247858,2024-06-23 13:31:00,32.0
RTE-03319,5,10.014426,76.232657,2024-06-23 13:10:00,33.0
RTE-03319,6,10.026835,76.190868,2024-06-23 13:23:00,33.9
RTE-03319,7,9.988188,76.187046,2024-06-23 13:22:00,34.8
RTE-03319,8,,76.195703,2024-06-23 13:40:00,38.4
RTE-03319,9,10.02901,76.212566,2024-06-23 13:46:00,39.1
RTE-03320,1,12.261819,76.677221,2025-08-03 16:44:00,25.3
RTE-03320,2,12.31106,76.638274,2025-08-03 16:51:00,45.3
RTE-03320,3,,76.672084,2025-08-03 17:02:00,20.2
RTE-03320,4,,76.70272,2025-03-08 16:53:00,43.2
RTE-03320,5,12.304972,76.746119,2025-08-03 17:48:00,9.5
RTE-03320,6,12.330543,76.787654,2025-08-03 18:24:00,23.5
RTE-03320,7,12.298386,76.79002,2025-08-03 17:32:00,20.5
RTE-03320,8,12.331114,76.797566,2025-08-03 18:43:00,18.8
RTE-03320,9,12.311293,76.750563,2025-03-08 18:12:00,31.6
RTE-03320,10,12.332068,76.715785,2025-03-08 18:05:00,23.5
RTE-03320,11,12.367101,76.735825,2025-08-03 18:54:00,35.4
RTE-03320,12,12.342161,76.722296,2025-08-03 20:02:00,23.1
RTE-03321,1,19.117642,72.833684,2024-01-14 10:31:00,22.3
RTE-03321,2,19.122946,72.853844,2024-01-14 10:41:00,33.0
RTE-03321,3,19.11877,72.842465,2024-01-14 11:07:00,27.3
RTE-03321,4,19.111115,72.835887,2024-01-14 11:13:00,40.9
RTE-03321,5,19.11689,72.877412,2024-01-14 11:11:00,14.8
RTE-03321,6,19.121789,72.842003,2024-01-14 11:06:00,16.4
RTE-03321,7,19.088473,72.85725,2024-01-14 11:55:00,25.5
RTE-03321,8,19.083634,72.891085,2024-01-14 11:27:00,34.3
RTE-03321,9,19.129122,72.932512,2024-01-14 11:51:00,50.8
RTE-03322,1,,76.688678,2024-03-01 21:00:00,21.5
RTE-03322,2,12.358855,76.678762,2024-01-03 21:04:00,28.8
RTE-03322,3,12.343877,76.694562,2024-01-03 21:08:00,31.3
RTE-03323,1,21.108962,79.112764,2025-04-04 07:23:00,24.2
RTE-03323,2,21.073561,79.076611,2025-04-04 00:00:00,27.8
RTE-03323,3,21.079805,79.029427,2025-04-04 07:37:00,50.1
RTE-03323,4,21.089261,78.994527,2025-04-04 07:32:00,12.5
RTE-03323,5,21.118265,78.961301,2025-04-04 08:03:00,36.5
RTE-03323,6,,78.952799,2025-04-04 08:53:00,42.7
RTE-03323,7,21.171889,78.90422,2025-04-04 07:53:00,20.1
RTE-03323,8,,78.944337,2025-04-04 09:29:00,47.0
RTE-03323,9,21.258788,78.9881,2025-04-04 08:19:00,30.7
RTE-03323,10,21.245939,79.003603,2025-04-04 09:56:00,33.2
RTE-03323,11,21.233107,79.009233,2025-04-04 00:00:00,17.6
RTE-03323,12,21.248624,79.057246,2025-04-04 07:56:00,32.3
RTE-03324,1,19.092458,72.890092,2024-05-15 18:23:00,32.2
RTE-03324,2,19.117977,72.881871,2024-05-15 00:00:00,44.2
RTE-03324,3,19.132991,72.83191,2024-05-15 00:00:00,54.4
RTE-03325,1,26.174624,91.714308,2024-01-16 13:31:00,33.5
RTE-03325,2,26.171123,91.722228,2024-01-16 13:41:00,19.0
RTE-03325,3,26.209219,91.751929,2024-01-16 13:37:00,35.3
RTE-03325,4,26.194767,91.778515,2024-01-16 14:16:00,43.3
RTE-03325,5,26.202441,91.774392,2024-01-16 13:51:00,37.5
RTE-03325,6,26.161315,91.791797,2024-01-16 14:46:00,38.4
RTE-03325,7,,91.814758,2024-01-16 15:07:00,42.9
RTE-03325,8,26.143748,91.798917,2024-01-16 14:48:00,18.3
RTE-03327,1,11.006367,76.931971,2024-04-10 13:23:00,32.9
RTE-03327,2,10.968721,76.966714,2024-10-04 13:42:00,39.4
RTE-03327,3,10.999976,76.984128,2024-04-10 13:41:00,41.6
RTE-03327,4,10.971027,76.943068,2024-04-10 13:56:00,60.3
RTE-03327,5,11.013883,76.94233,2024-04-10 14:15:00,19.4
RTE-03327,6,10.977334,76.913188,2024-10-04 15:03:00,40.5
RTE-03327,7,10.956903,76.954402,2024-10-04 15:17:00,41.2
RTE-03328,1,20.307445,85.824036,2024-09-13 06:00:00,40.3
RTE-03328,2,20.315999,85.82854,2024-09-13 06:18:00,38.6
RTE-03328,3,20.30026,85.797835,2024-09-13 06:32:00,37.8
RTE-03328,4,20.296866,85.832679,2024-09-13 06:27:00,19.9
RTE-03328,5,20.286574,85.830788,2024-09-13 06:32:00,21.9
RTE-03328,6,20.28968,85.781824,2024-09-13 06:35:00,45.1
RTE-03328,7,20.256331,85.755459,2024-09-13 06:36:00,19.8
RTE-03328,8,20.30363,85.743358,2024-09-13 07:45:00,55.8
RTE-03329,1,12.310355,76.648489,2024-11-25 07:12:00,41.2
RTE-03329,2,12.301927,76.632111,2024-11-25 07:21:00,32.8
RTE-03329,3,12.275577,76.596022,2024-11-25 07:18:00,49.8
RTE-03329,4,12.24319,76.629961,2024-11-25 08:00:00,34.3
RTE-03329,5,12.281676,76.626287,2024-11-25 08:24:00,27.7
RTE-03329,6,12.294884,76.636575,2024-11-25 08:52:00,54.3
RTE-03329,7,12.260154,76.592768,2024-11-25 08:30:00,36.0
RTE-03329,8,12.25558,76.60874,2024-11-25 07:33:00,33.8
RTE-03329,9,12.225081,76.642112,2024-11-25 09:36:00,46.8
RTE-03329,10,12.256886,76.594074,2024-11-25 09:18:00,47.5
RTE-03329,11,12.255792,76.60619,2024-11-25 08:52:00,19.5
RTE-03329,12,12.21377,76.647143,2024-11-25 07:45:00,50.4
RTE-03329,13,12.250916,76.642864,2024-11-25 10:24:00,43.8
RTE-03330,1,21.122855,79.093614,2024-11-26 19:23:00,40.6
RTE-03330,2,21.084948,79.089738,2024-11-26 19:27:00,34.7
RTE-03330,3,21.084272,79.098021,2024-11-26 19:41:00,24.8
RTE-03330,4,21.095348,79.074865,2024-11-26 19:38:00,39.8
RTE-03330,5,21.068017,79.048474,2024-11-26 20:15:00,36.8
RTE-03331,1,10.977394,76.927148,2024-12-27 19:31:00,51.8
RTE-03331,2,10.963805,76.933059,2024-12-27 19:50:00,17.4
RTE-03331,3,10.933912,76.890003,2024-12-27 19:39:00,24.2
RTE-03331,4,10.954796,76.871533,2024-12-27 20:22:00,37.8
RTE-03331,5,10.987721,76.877745,2024-12-27 00:00:00,50.8
