route_id,vehicle_id,vehicle_type,route_date,order_ids,planned_distance_km,actual_distance_km,planned_duration_min,actual_duration_min,stops_planned,stops_completed,fuel_or_energy_used,driver_id,waypoint_count,fuel_or_energy_value
RTE-03057,VEH-0615,Truck,2025-06-07,"ORD-012350,ORD-013055,ORD-011526,ORD-000592,ORD-007645,ORD-008618",55.23,364.8,331.9,392.1,6,4,37.36,DRV-0694,5,37.36
RTE-03058,VEH-0403,Van,2024-07-09,"ORD-007775,ORD-013046,ORD-013479,ORD-014186,ORD-005812,ORD-011162",166.23,389.09,485.5,107.6,6,6,1453.0 Wh,DRV-0836,11,1453.0
RTE-03059,VEH-0231,Bike,2024-03-21,"ORD-000981,ORD-005961,ORD-006941",248.35,271.45,310.2,599.9,3,3,59.09 L,DRV-0673,4,59.09
RTE-03060,VEH-0100,Drone,2024-10-26,"ORD-007738,ORD-007891",192.45,312.91,62.7,773.6,2,2,39.54 L,,11,39.54
RTE-03061,VEH-0511,Van,2024-04-24,"ORD-005274,ORD-007148,ORD-014717,ORD-000833,ORD-008812,ORD-002663,ORD-005711",16.73,221.26,258.3,788.1,7,7,23.74,DRV-0312,14,23.74
RTE-03062,VEH-0223,Bike,2025-06-19,"ORD-008083,ORD-012301,ORD-014201,ORD-010846,ORD-011562,ORD-004756",349.12,210.44,695.4,365.6,6,4,1515.0 Wh,DRV-0330,3,1515.0
RTE-03063,VEH-0046,Drone,2025-01-15,"ORD-009234,ORD-004304,ORD-004999,ORD-011061,ORD-004547,ORD-014321,ORD-010546",357.84,,322.7,705.3,7,7,5.77 L,,11,5.77
RTE-03064,VEH-0564,Van,2025-05-03,"ORD-003695,ORD-007994,ORD-003878,ORD-010285,ORD-007277,ORD-005780,ORD-011027",233.38,22.38,294.9,248.3,7,7,33.92 L,DRV-0009,8,33.92
RTE-03065,VEH-0330,Bike,2025-06-09,"ORD-014883,ORD-005158,ORD-014554",372.51,238.82,223.6,778.8,3,3,1120.0 Wh,DRV-0570,4,1120.0
RTE-03066,VEH-0111,Drone,2025-02-25,"ORD-013718,ORD-003647,ORD-013758,ORD-007526",345.31,286.04,273.0,57.9,4,4,2148.0 Wh,,5,2148.0
RTE-03067,VEH-0134,Drone,2024-08-07,"ORD-004777,ORD-006363",242.36,143.37,25.4,166.7,2,2,58.3,,7,58.3
RTE-03068,VEH-0419,Van,2025-01-19,"ORD-003093,ORD-010148,ORD-001108,ORD-008906,ORD-000144,ORD-003247",141.08,380.08,575.5,96.1,6,6,38.92 L,DRV-0445,4,38.92
RTE-03069,VEH-0624,Truck,2024-01-07,"ORD-002508,ORD-002713,ORD-014047,ORD-011049,ORD-009584,ORD-009126,ORD-004581,ORD-000318,ORD-014528",118.78,,642.9,81.0,9,9,814.0 Wh,DRV-0525,4,814.0
RTE-03070,VEH-0436,Van,2024-11-04,"ORD-000509,ORD-001829,ORD-012464,ORD-014091,ORD-009769,ORD-006379,ORD-003554,ORD-003455,ORD-000466",153.23,341.51,312.4,756.5,9,9,2101.0 Wh,DRV-0278,10,2101.0
RTE-03071,VEH-0599,Truck,2024-09-26,"ORD-013185,ORD-000427,ORD-013594,ORD-007191,ORD-002769,ORD-002023,ORD-014145",245.11,439.58,318.3,315.6,7,7,765.0 Wh,DRV-0335,6,765.0
RTE-03072,VEH-0192,Bike,2024-10-08,"ORD-009565,ORD-005452,ORD-014637",154.52,27.31,359.9,224.9,3,1,34.21,DRV-0054,12,34.21
RTE-03073,VEH-0195,Bike,2024-07-05,ORD-014221,215.8,250.83,697.2,150.7,1,1,42.15 L,DRV-0026,6,42.15
RTE-03074,VEH-0577,Van,2024-10-18,"ORD-009718,ORD-003083,ORD-010976,ORD-010625,ORD-002154,ORD-012764,ORD-000170",55.01,248.76,474.1,752.2,7,7,31.29 L,DRV-0468,9,31.29
RTE-03075,VEH-0040,Drone,2025-02-28,"ORD-003328,ORD-000437,ORD-000467,ORD-001779,ORD-005763,ORD-005984,ORD-004348,ORD-002382,ORD-000202",343.38,135.52,431.6,96.1,9,9,778.0 Wh,,4,778.0
RTE-03076,VEH-0072,Drone,2025-02-25,"ORD-002243,ORD-013569,ORD-003649,ORD-014675,ORD-004675,ORD-007149",389.46,106.41,521.8,758.7,6,6,997.0 Wh,,4,997.0
RTE-03077,VEH-0578,Van,2024-01-28,"ORD-008804,ORD-010103,ORD-010564,ORD-004394,ORD-008605,ORD-013291,ORD-002719,ORD-000196,ORD-001871",149.49,325.03,185.9,679.8,9,9,23.26 L,DRV-0039,8,23.26
RTE-03078,VEH-0038,Drone,2025-04-28,"ORD-005099,ORD-003693,ORD-012589,ORD-005401,ORD-008364,ORD-007781,ORD-012759,ORD-009547,ORD-014860",398.53,257.46,185.5,403.4,9,9,2096.0 Wh,,8,2096.0
RTE-03079,VEH-0460,Van,2025-06-13,ORD-010094,243.42,260.05,363.7,95.0,1,1,17.86 L,DRV-0202,4,17.86
RTE-03080,VEH-0524,Van,2025-05-25,"ORD-013397,ORD-006275,ORD-007864,ORD-006264",214.46,3.06,128.5,445.7,4,4,57.76 L,DRV-0132,12,57.76
RTE-03081,VEH-0656,Truck,2024-02-09,"ORD-005690,ORD-001599,ORD-011226,ORD-000904",378.11,320.89,322.5,464.2,4,4,50.25,DRV-0466,11,50.25
RTE-03082,VEH-0328,Bike,2024-05-15,"ORD-012996,ORD-009994,ORD-010236,ORD-006735,ORD-005347,ORD-006663,ORD-002381",289.26,167.82,423.6,608.3,7,7,59.54,DRV-0082,14,59.54
RTE-03083,VEH-0018,Drone,2024-11-03,"ORD-010642,ORD-013524",172.73,159.1,172.4,435.3,2,2,58.94 L,,8,58.94
RTE-03084,VEH-0636,Truck,2025-05-09,ORD-006294,299.37,317.64,492.0,423.4,1,1,1434.0 Wh,DRV-0790,5,1434.0
RTE-03085,VEH-0180,Bike,2024-04-08,"ORD-013512,ORD-003856,ORD-014709,ORD-003593,ORD-013838,ORD-007694,ORD-005588",267.62,84.0,377.9,110.4,7,7,36.13,DRV-0722,11,36.13
RTE-03086,VEH-0466,Van,2024-10-13,ORD-005530,90.33,278.53,262.3,326.4,1,1,4.59,DRV-0640,14,4.59
RTE-03087,VEH-0220,Bike,2024-02-23,"ORD-002065,ORD-002008,ORD-006311,ORD-003303,ORD-012526,ORD-009722,ORD-011685,ORD-001117",156.0,218.59,333.9,536.7,8,8,24.06,DRV-0812,6,24.06
RTE-03088,VEH-0017,Drone,2024-05-18,"ORD-008977,ORD-005661",226.39,199.7,512.2,94.4,2,1,47.86 L,,14,47.86
RTE-03089,VEH-0408,Van,2025-06-15,"ORD-014306,ORD-002545,ORD-009469,ORD-012357,ORD-002951,ORD-007933",206.48,289.18,557.6,582.1,6,6,39.4,DRV-0471,4,39.4
RTE-03090,VEH-0452,Van,2024-09-01,"ORD-004120,ORD-014221,ORD-006760,ORD-010134",188.27,185.37,698.2,316.5,4,4,21.58 L,DRV-0572,4,21.58
RTE-03091,VEH-0024,Drone,2024-11-10,"ORD-012027,ORD-002332,ORD-010715,ORD-001242,ORD-012211,ORD-009195,ORD-010248,ORD-001655,ORD-011906",228.09,286.13,552.8,474.5,9,9,4.84,,12,4.84
RTE-03092,VEH-0031,Drone,2024-01-10,"ORD-012632,ORD-000886,ORD-014565,ORD-006897,ORD-003706,ORD-001036",259.85,294.46,565.1,779.2,6,6,48.16,,13,48.16
RTE-03093,VEH-0174,Bike,2025-06-27,ORD-002489,245.19,80.3,450.2,519.2,1,1,12.56,DRV-0298,0,12.56
RTE-03094,VEH-0503,Van,2024-02-16,"ORD-014915,ORD-004487,ORD-012700,ORD-011016,ORD-007626,ORD-002539",228.48,238.46,542.2,229.8,6,5,1497.0 Wh,DRV-0340,8,1497.0
RTE-03095,VEH-0611,Truck,2024-11-01,"ORD-005065,ORD-013776",271.14,268.81,231.5,90.6,2,2,23.95 L,DRV-0306,13,23.95
RTE-03096,VEH-0428,Van,2024-05-02,"ORD-011057,ORD-003599,ORD-011609,ORD-006644,ORD-009727,ORD-003032,ORD-011155,ORD-005071",290.99,33.09,489.1,372.4,8,8,754.0 Wh,DRV-0406,9,754.0
RTE-03097,VEH-0555,Van,2024-07-28,"ORD-002795,ORD-013621,ORD-001829",110.7,254.34,27.0,669.2,3,3,21.31,DRV-0820,7,21.31
RTE-03098,VEH-0002,Drone,2024-11-04,"ORD-001078,ORD-014550,ORD-004084,ORD-008111,ORD-001638,ORD-014811,ORD-010871,ORD-013477",82.77,151.89,97.4,441.9,8,8,1097.0 Wh,,10,1097.0
RTE-03099,VEH-0099,Drone,2024-06-10,"ORD-006350,ORD-014883,ORD-004365,ORD-011073,ORD-000816,ORD-014072,ORD-001552,ORD-002818,ORD-010130",11.76,351.22,472.6,368.3,9,9,41.22,,3,41.22
RTE-03100,VEH-0063,Drone,2025-02-04,ORD-002641,360.95,16.73,574.5,535.1,1,1,1558.0 Wh,,14,1558.0
RTE-03101,VEH-0530,Van,2024-12-29,"ORD-008758,ORD-014953,ORD-002856,ORD-009927,ORD-000994,ORD-004299,ORD-006653,ORD-009439,ORD-006535",220.34,,556.0,680.4,9,9,2069.0 Wh,DRV-0205,3,2069.0
RTE-03102,VEH-0281,Bike,2025-03-09,"ORD-005570,ORD-013823,ORD-009772,ORD-008032,ORD-001823,ORD-002602",331.88,88.23,309.9,219.6,6,6,8.52 L,DRV-0072,11,8.52
RTE-03103,VEH-0191,Bike,2024-02-26,"ORD-006757,ORD-001274,ORD-010084,ORD-011424,ORD-002709,ORD-014043",374.37,405.54,388.0,351.7,6,6,17.18,DRV-0781,6,17.18
RTE-03104,VEH-0659,Truck,2024-08-24,"ORD-009952,ORD-003438,ORD-013027,ORD-009963",16.95,171.2,220.0,647.0,4,4,1188.0 Wh,DRV-0570,10,1188.0
RTE-03105,VEH-0605,Truck,2024-04-19,"ORD-009750,ORD-014685,ORD-010298,ORD-006310,ORD-012090,ORD-004229",376.87,214.69,160.1,382.0,6,6,30.76,DRV-0174,4,30.76
RTE-03106,VEH-0481,Van,2025-02-22,ORD-003308,141.7,30.47,414.4,123.1,1,1,1.49,DRV-0361,3,1.49
RTE-03107,VEH-0349,Bike,2024-07-23,"ORD-001864,ORD-001984,ORD-004783,ORD-013267,ORD-009010,ORD-005891,ORD-008813,ORD-004657",155.66,,529.1,225.0,8,8,8.83,DRV-0460,4,8.83
RTE-03108,VEH-0117,Drone,2025-05-02,"ORD-004569,ORD-009408,ORD-014398,ORD-004942,ORD-006100,ORD-007901,ORD-012527,ORD-012742",91.2,,512.1,75.6,8,8,0.81,,12,0.81
RTE-03109,VEH-0455,Van,2024-10-02,"ORD-001320,ORD-002069,ORD-013010",20.34,115.61,87.4,66.1,3,3,12.88,DRV-0713,14,12.88
RTE-03110,VEH-0013,Drone,2024-09-22,"ORD-006893,ORD-001310,ORD-011522,ORD-013702,ORD-005632,ORD-014707,ORD-008818,ORD-009823,ORD-013076",396.56,,58.3,299.4,9,9,46.58 L,,8,46.58
RTE-03111,VEH-0121,Drone,2024-07-14,"ORD-013620,ORD-009899,ORD-008772,ORD-012534",15.47,288.65,533.6,647.2,4,4,4.65,,14,4.65
RTE-03112,VEH-0104,Drone,2024-03-19,"ORD-003351,ORD-008135,ORD-012193,ORD-012449,ORD-000564,ORD-012034,ORD-013968",265.17,315.73,564.2,519.3,7,7,48.19 L,,14,48.19
RTE-03113,VEH-0294,Bike,2024-08-13,"ORD-010472,ORD-012197,ORD-007210,ORD-007668,ORD-003101",384.75,446.98,610.3,666.3,5,5,59.24,DRV-0893,10,59.24
RTE-03114,VEH-0455,Van,2024-06-05,"ORD-011483,ORD-000246,ORD-013484,ORD-000582,ORD-001194,ORD-004621,ORD-000946,ORD-001199,ORD-007589",70.37,,617.9,343.8,9,9,56.4 L,DRV-0328,8,56.4
RTE-03115,VEH-0035,Drone,2024-06-05,"ORD-007779,ORD-003177,ORD-010798,ORD-005242",33.02,343.92,572.5,738.9,4,4,899.0 Wh,,10,899.0
RTE-03116,VEH-0592,Truck,2024-09-03,"ORD-005183,ORD-007275,ORD-013298",388.7,148.09,356.6,610.7,3,3,1327.0 Wh,DRV-0132,14,1327.0
RTE-03117,VEH-0509,Van,2025-04-04,"ORD-005204,ORD-014237,ORD-009389",102.79,398.46,241.6,553.0,3,3,35.43 L,DRV-0755,3,35.43
RTE-03118,VEH-0227,Bike,2024-02-06,"ORD-009390,ORD-009572,ORD-004286,ORD-010162,ORD-008961,ORD-001057,ORD-005744,ORD-005606",197.59,349.46,93.0,768.5,8,8,1.81,DRV-0267,4,1.81
RTE-03119,VEH-0038,Drone,2025-05-08,"ORD-007557,ORD-012275,ORD-005687,ORD-001935,ORD-001889,ORD-003810,ORD-011054,ORD-006378",102.58,,622.5,176.4,8,8,49.73 L,,11,49.73
RTE-03120,VEH-0479,Van,2024-03-16,ORD-002835,141.08,404.83,524.5,179.4,1,1,12.46 L,DRV-0027,13,12.46
RTE-03121,VEH-0299,Bike,2024-05-13,"ORD-012580,ORD-009984,ORD-008176,ORD-001364",67.67,259.27,480.0,19.9,4,4,52.44 L,DRV-0447,7,52.44
RTE-03122,VEH-0328,Bike,2024-12-31,ORD-001650,163.17,272.09,401.9,636.2,1,0,1.72 L,DRV-0592,10,1.72
RTE-03123,VEH-0095,Drone,2025-05-01,"ORD-013719,ORD-013536,ORD-002328,ORD-009647,ORD-005190,ORD-004726",253.4,396.6,465.2,232.1,6,6,2038.0 Wh,,4,2038.0
RTE-03124,VEH-0617,Truck,2024-04-18,"ORD-006591,ORD-001687,ORD-012638,ORD-001028,ORD-005113",243.08,197.09,314.2,625.1,5,5,8.67,DRV-0886,5,8.67
RTE-03125,VEH-0030,Drone,2024-08-30,"ORD-008248,ORD-006409,ORD-012241,ORD-002899,ORD-009375,ORD-009897,ORD-012063,ORD-005637,ORD-001321",155.96,381.3,67.4,39.1,9,8,42.89,,9,42.89
RTE-03126,VEH-0620,Truck,2025-01-21,ORD-009951,17.71,5.37,96.0,717.6,1,1,55.78 L,DRV-0597,7,55.78
RTE-03127,VEH-0646,Truck,2025-06-10,"ORD-007615,ORD-008657,ORD-013799,ORD-003467,ORD-012709,ORD-010604,ORD-014158,ORD-012383",104.24,,42.1,333.8,8,8,733.0 Wh,DRV-0059,9,733.0
RTE-03128,VEH-0414,Van,2024-04-16,"ORD-014545,ORD-008642,ORD-014269,ORD-012473",363.92,204.98,314.8,195.0,4,4,17.48 L,DRV-0187,11,17.48
RTE-03129,VEH-0138,Drone,2024-03-21,"ORD-002962,ORD-000350,ORD-002908,ORD-000874,ORD-008612,ORD-000638,ORD-000605,ORD-011577",12.22,167.38,187.1,31.9,8,8,53.71 L,,8,53.71
RTE-03130,VEH-0096,Drone,2024-03-19,ORD-014884,377.61,269.67,619.3,90.5,1,1,45.22 L,,6,45.22
RTE-03131,VEH-0017,Drone,2024-02-03,"ORD-004011,ORD-001097,ORD-006318",336.54,222.44,352.0,428.5,3,2,2142.0 Wh,,3,2142.0
RTE-03132,VEH-0540,Van,2025-04-17,"ORD-013533,ORD-005445",220.47,435.17,334.1,795.5,2,2,5.82 L,DRV-0804,9,5.82
RTE-03133,VEH-0597,Truck,2024-04-13,"ORD-002215,ORD-012831,ORD-003816,ORD-011126,ORD-014012,ORD-008285,ORD-006600,ORD-002997,ORD-005118",170.77,304.73,426.0,121.4,9,9,12.76 L,DRV-0082,5,12.76
RTE-03134,VEH-0033,Drone,2024-08-30,"ORD-005238,ORD-011845,ORD-004111,ORD-011036,ORD-008343,ORD-001146,ORD-000833,ORD-009922",385.71,24.68,445.7,343.8,8,8,23.95,,5,23.95
RTE-03135,VEH-0259,Bike,2024-12-23,"ORD-006469,ORD-004710,ORD-000749",374.48,359.33,133.9,19.8,3,2,24.7 L,DRV-0804,4,24.7
RTE-03136,VEH-0374,Bike,2025-06-09,"ORD-010405,ORD-007463,ORD-011572",342.13,46.49,427.3,53.5,3,3,47.21 L,DRV-0496,12,47.21
RTE-03137,VEH-0221,Bike,2024-02-04,"ORD-010911,ORD-013305",50.51,19.81,51.1,146.1,2,1,29.63 L,DRV-0248,5,29.63
RTE-03138,VEH-0384,Bike,2024-01-08,"ORD-000079,ORD-010019,ORD-006706,ORD-007372,ORD-001095,ORD-014696,ORD-009362",140.74,222.73,117.2,179.3,7,7,19.5,DRV-0109,3,19.5
RTE-03139,VEH-0448,Van,2025-01-09,"ORD-006525,ORD-011552,ORD-012507,ORD-010520,ORD-012963,ORD-014626,ORD-005356,ORD-012417,ORD-007533",362.62,9.92,694.1,666.2,9,8,7.02 L,DRV-0208,10,7.02
RTE-03140,VEH-0351,Bike,2024-03-06,"ORD-008474,ORD-008401,ORD-012035,ORD-013396,ORD-010399,ORD-003810,ORD-001778,ORD-012665,ORD-006326",357.21,445.46,332.3,334.0,9,9,1.49 L,DRV-0119,9,1.49
RTE-03141,VEH-0033,Drone,2025-02-26,"ORD-006821,ORD-007059,ORD-006767,ORD-008332,ORD-001030,ORD-008618,ORD-012582",80.33,153.0,553.7,645.2,7,7,53.09,,13,53.09
RTE-03142,VEH-0308,Bike,2024-03-24,"ORD-013867,ORD-002936",258.81,455.19,340.6,56.7,2,1,1960.0 Wh,DRV-0410,9,1960.0
RTE-03143,VEH-0552,Van,2025-05-30,"ORD-003098,ORD-000281,ORD-007709",223.46,,112.8,241.1,3,3,418.0 Wh,DRV-0354,0,418.0
RTE-03144,VEH-0422,Van,2024-08-05,"ORD-013263,ORD-001389,ORD-000598,ORD-002157,ORD-010832,ORD-004883,ORD-007918,ORD-006580,ORD-007470",123.94,121.58,337.2,764.7,9,9,1900.0 Wh,DRV-0291,6,1900.0
RTE-03145,VEH-0061,Drone,2024-05-22,"ORD-014518,ORD-007025,ORD-011277,ORD-013091,ORD-013938,ORD-006368,ORD-008502,ORD-008830,ORD-011291",344.13,220.81,369.3,766.0,9,9,1191.0 Wh,,3,1191.0
RTE-03146,VEH-0434,Van,2025-05-06,ORD-003798,188.33,252.32,645.1,276.5,1,1,1742.0 Wh,DRV-0453,12,1742.0
RTE-03147,VEH-0595,Truck,2024-12-23,ORD-004919,144.08,187.2,519.3,167.8,1,1,11.29,DRV-0202,13,11.29
RTE-03148,VEH-0479,Van,2024-02-19,"ORD-007549,ORD-013709",129.79,384.1,478.7,139.6,2,2,421.0 Wh,DRV-0415,11,421.0
RTE-03149,VEH-0005,Drone,2025-04-02,"ORD-001717,ORD-010054,ORD-012978,ORD-011025,ORD-003205",366.56,401.22,659.3,637.6,5,5,57.15 L,,6,57.15
RTE-03150,VEH-0134,Drone,2024-06-05,"ORD-014518,ORD-004705,ORD-006772,ORD-006175,ORD-008844",39.17,347.44,236.7,134.8,5,4,14.18,,11,14.18
RTE-03151,VEH-0226,Bike,2024-12-31,"ORD-000491,ORD-007209",369.27,180.03,424.0,279.0,2,2,34.13 L,DRV-0044,10,34.13
RTE-03152,VEH-0006,Drone,2024-02-05,"ORD-014508,ORD-013780,ORD-012800,ORD-012006,ORD-000872,ORD-004255",370.07,121.31,649.1,743.7,6,6,55.39 L,,6,55.39
RTE-03153,VEH-0171,Bike,2024-01-28,"ORD-003684,ORD-001831,ORD-008971,ORD-014785,ORD-011725,ORD-009066",238.0,111.48,41.1,199.1,6,6,33.08,DRV-0293,3,33.08
RTE-03154,VEH-0602,Truck,2025-04-04,ORD-010013,19.76,,475.4,641.1,1,1,1102.0 Wh,DRV-0729,13,1102.0
RTE-03155,VEH-0417,Van,2024-12-22,"ORD-001900,ORD-004327",143.4,447.96,56.0,304.6,2,2,48.01,DRV-0218,6,48.01
RTE-03156,VEH-0490,Van,2024-08-17,"ORD-004323,ORD-003176,ORD-008432,ORD-013522,ORD-001406,ORD-000502",402.43,352.49,450.2,69.5,6,6,448.0 Wh,DRV-0819,10,448.0
RTE-03157,VEH-0105,Drone,2024-02-11,"ORD-003773,ORD-011824",133.04,295.18,161.3,397.1,2,2,660.0 Wh,,13,660.0
RTE-03158,VEH-0112,Drone,2024-09-01,ORD-005324,127.23,448.67,526.0,248.9,1,1,2114.0 Wh,,11,2114.0
RTE-03159,VEH-0354,Bike,2024-10-27,"ORD-007049,ORD-007731,ORD-004801,ORD-003415",354.59,17.3,572.0,106.7,4,4,16.98 L,DRV-0389,3,16.98
RTE-03160,VEH-0609,Truck,2025-02-05,"ORD-005545,ORD-012890",166.62,256.8,167.5,723.2,2,2,1909.0 Wh,DRV-0237,8,1909.0
RTE-03161,VEH-0516,Van,2024-05-16,"ORD-004763,ORD-005236,ORD-001948,ORD-008578,ORD-014694,ORD-014635,ORD-000200,ORD-013785,ORD-012074",281.23,299.89,215.7,672.7,9,9,4.79,DRV-0820,6,4.79
RTE-03162,VEH-0632,Truck,2025-03-20,"ORD-003965,ORD-002759,ORD-011272,ORD-012741,ORD-006862,ORD-009684",224.51,30.41,124.0,412.6,6,6,51.81 L,DRV-0860,14,51.81
RTE-03163,VEH-0664,Truck,2025-03-31,"ORD-012923,ORD-010569,ORD-011394,ORD-003123,ORD-014080,ORD-004848,ORD-002803,ORD-004574",307.87,385.87,273.7,110.8,8,8,25.53,DRV-0188,6,25.53
RTE-03164,VEH-0032,Drone,2024-09-21,"ORD-009929,ORD-011400",216.67,431.64,405.0,627.7,2,2,25.92 L,,4,25.92
RTE-03165,VEH-0334,Bike,2025-01-24,"ORD-014192,ORD-006958,ORD-003684,ORD-012599,ORD-006991,ORD-003914,ORD-007551",63.89,69.44,376.5,644.1,7,7,16.95,DRV-0823,9,16.95
RTE-03166,VEH-0514,Van,2024-02-02,"ORD-006053,ORD-007867",410.51,316.54,507.1,549.8,2,2,1139.0 Wh,DRV-0087,13,1139.0
RTE-03167,VEH-0654,Truck,2025-06-25,"ORD-002158,ORD-014504,ORD-001455,ORD-000078,ORD-013221,ORD-003140",192.3,130.15,419.6,591.8,6,6,3.05 L,DRV-0092,6,3.05
RTE-03168,VEH-0530,Van,2025-03-15,"ORD-010809,ORD-005493,ORD-009024,ORD-009964,ORD-000643,ORD-006144",353.06,195.16,29.5,500.1,6,6,1166.0 Wh,DRV-0296,3,1166.0
RTE-03169,VEH-0205,Bike,2025-06-29,"ORD-011811,ORD-009535,ORD-001555,ORD-003917",169.54,150.81,258.9,672.3,4,4,49.92 L,DRV-0758,5,49.92
RTE-03170,VEH-0348,Bike,2024-06-02,"ORD-003639,ORD-012044,ORD-010843,ORD-002506,ORD-002393,ORD-013455,ORD-008769,ORD-011971,ORD-008542",180.21,4.66,462.0,378.6,9,9,18.79,DRV-0286,5,18.79
RTE-03171,VEH-0239,Bike,2024-04-23,"ORD-011401,ORD-012444,ORD-006244,ORD-009643,ORD-013640,ORD-005119",47.06,,564.3,233.0,6,6,19.44,DRV-0218,3,19.44
RTE-03172,VEH-0465,Van,2024-11-17,"ORD-008034,ORD-003357",191.09,33.44,645.1,452.7,2,1,57.36 L,DRV-0201,5,57.36
RTE-03173,VEH-0182,Bike,2025-01-25,"ORD-010974,ORD-004639,ORD-002198,ORD-007124,ORD-012449,ORD-011759",314.18,50.3,289.9,371.4,6,6,328.0 Wh,DRV-0882,6,328.0
RTE-03174,VEH-0490,Van,2024-01-22,"ORD-004213,ORD-002017,ORD-003071,ORD-012934,ORD-005790,ORD-005236",140.37,266.29,309.3,144.7,6,6,42.23 L,DRV-0403,10,42.23
RTE-03175,VEH-0401,Van,2025-06-05,"ORD-004090,ORD-014078,ORD-002512,ORD-001955,ORD-000192,ORD-011276",367.02,68.56,129.0,142.5,6,6,1773.0 Wh,DRV-0440,13,1773.0
RTE-03176,VEH-0226,Bike,2024-03-25,"ORD-001438,ORD-012164,ORD-011678,ORD-001761",51.63,31.23,68.4,721.6,4,4,3.53,DRV-0709,6,3.53
RTE-03177,VEH-0088,Drone,2025-05-23,"ORD-008270,ORD-013727,ORD-008307,ORD-008956,ORD-000148,ORD-004680,ORD-011222,ORD-000784,ORD-013926",178.53,157.09,321.1,67.9,9,9,17.5,,7,17.5
RTE-03178,VEH-0484,Van,2024-05-19,"ORD-014975,ORD-003842,ORD-007447,ORD-007461,ORD-006760,ORD-014299,ORD-011081,ORD-007024",290.9,22.3,26.6,751.5,8,8,21.41 L,DRV-0459,13,21.41
RTE-03179,VEH-0439,Van,2024-07-07,ORD-012718,181.21,38.16,107.7,281.1,1,0,697.0 Wh,DRV-0630,4,697.0
RTE-03180,VEH-0225,Bike,2025-05-01,"ORD-008767,ORD-007802,ORD-003346,ORD-001895,ORD-007030",309.2,79.21,204.4,695.5,5,5,14.85 L,DRV-0166,8,14.85
RTE-03181,VEH-0608,Truck,2024-02-12,"ORD-004865,ORD-014188",23.15,402.97,513.9,636.8,2,2,2.27,DRV-0745,6,2.27
RTE-03182,VEH-0081,Drone,2024-11-11,"ORD-012954,ORD-008543,ORD-003855,ORD-007453,ORD-007866,ORD-004487,ORD-000934",292.23,34.26,154.5,397.2,7,7,35.54,,7,35.54
RTE-03183,VEH-0224,Bike,2024-05-09,"ORD-013258,ORD-011882,ORD-003765",47.4,31.92,568.7,649.7,3,2,1301.0 Wh,DRV-0153,7,1301.0
RTE-03184,VEH-0110,Drone,2024-11-02,"ORD-000173,ORD-010123,ORD-003199,ORD-003253,ORD-000456,ORD-008797,ORD-002445,ORD-012787",131.5,26.22,576.2,109.7,8,8,232.0 Wh,,10,232.0
RTE-03185,VEH-0160,Bike,2024-08-05,ORD-005480,298.15,28.79,419.4,226.1,1,1,1833.0 Wh,DRV-0803,5,1833.0
RTE-03186,VEH-0465,Van,2024-03-13,"ORD-002671,ORD-007900,ORD-010767,ORD-008826,ORD-014463,ORD-008931",401.43,69.09,657.3,190.1,6,6,2.41 L,DRV-0138,10,2.41
RTE-03187,VEH-0092,Drone,2024-07-15,"ORD-014322,ORD-010622,ORD-009842,ORD-002681,ORD-011743,ORD-013047,ORD-007846",332.23,305.39,662.4,283.4,7,7,15.11 L,,5,15.11
RTE-03188,VEH-0605,Truck,2024-01-26,"ORD-002590,ORD-001456,ORD-010604,ORD-012958",274.48,213.4,148.3,359.0,4,4,1994.0 Wh,DRV-0690,3,1994.0
RTE-03189,VEH-0668,Truck,2025-01-12,"ORD-001001,ORD-012272,ORD-011191,ORD-006073,ORD-010526,ORD-014876",327.79,89.32,29.5,397.9,6,6,908.0 Wh,DRV-0197,0,908.0
RTE-03190,VEH-0203,Bike,2025-03-07,"ORD-005030,ORD-002910,ORD-000540,ORD-011140,ORD-007269",106.33,253.33,68.5,252.9,5,5,1062.0 Wh,DRV-0781,10,1062.0
RTE-03191,VEH-0278,Bike,2024-12-16,"ORD-000262,ORD-014015,ORD-000788,ORD-001630,ORD-013164,ORD-010449,ORD-001140,ORD-011576",334.56,220.09,509.2,263.4,8,6,30.23 L,DRV-0525,9,30.23
RTE-03192,VEH-0133,Drone,2024-09-27,"ORD-006443,ORD-003405,ORD-002201,ORD-006358,ORD-002875,ORD-000650,ORD-006367,ORD-010304",113.64,422.68,372.5,198.1,8,6,995.0 Wh,,7,995.0
RTE-03193,VEH-0135,Drone,2024-02-24,"ORD-010438,ORD-014070,ORD-001432,ORD-003213,ORD-008428,ORD-009658,ORD-012030",95.72,294.49,233.2,709.6,7,7,45.54 L,,4,45.54
RTE-03194,VEH-0111,Drone,2024-01-16,"ORD-001429,ORD-009190,ORD-013371",284.25,,301.3,138.0,3,3,27.96,,5,27.96
RTE-03195,VEH-0173,Bike,2024-08-12,"ORD-002840,ORD-011852,ORD-008544,ORD-004816,ORD-007935,ORD-008010,ORD-008040,ORD-011891",9.99,137.69,335.2,20.7,8,8,40.01 L,DRV-0871,8,40.01
RTE-03196,VEH-0636,Truck,2024-12-18,"ORD-010441,ORD-003855,ORD-003115,ORD-005714,ORD-004966",389.64,351.62,423.7,80.1,5,5,1672.0 Wh,DRV-0786,3,1672.0
