vehicle_id,vehicle_type,model_name,capacity_kg,max_range_km,avg_speed_kmph,hub_code,purchase_date,odometer_km,fleet_status,driver_id,battery_capacity_wh,last_service_date,insurance_expiry,ownership
VEH-0484,Van,Zenith-884,778.6,217.2,46,HUB-GUR,19-06-2019,237275.4,Idle,DRV-0332,,12-08-2024,28-11-2025,Owned
VEH-0485,Van,Zenith-206,1182.0 kg,398.8,42,HUB-VIS,06-01-2020,36586.2,under maintenance,DRV-0829,,2025-03-05 00:00:00,30-04-2025,Owned
VEH-0486,Van,Meridian-840,879.8 kg,277.5,48,HUB-MUM,04/05/2022 00:00,176374.0,active,DRV-0065,,2024-09-23 00:00:00,01-07-2025,Owned
VEH-0487,Van,Nexon-511,1137.0,351.0,50,HUB-CHE,2023-03-05 00:00:00,257041.5,Retired,DRV-0900,,13-01-2024,11-04-2025,3PL Partner
VEH-0488,Van,Zenith-119,886.5KG,391.9,45,HUB-BHU,24-04-2020,115138.1,Active,DRV-0108,,28-03-2025,08-10-2023,Owned
VEH-0489,Van,Meridian-470,544.8KG,204.4,44,HUB-NAG,13-02-2021,9121.0,Idle,DRV-0325,,01-05-2024,02-01-2024,Owned
VEH-0490,Van,Vayu-716,550.6KG,233.3,44,HUB-NAG,11/09/2018 00:00,146385.1,Maintenance,DRV-0657,,2025-01-20 00:00:00,10-11-2023,Leased
VEH-0491,Van,Aravind-670,900.0,338.5,44,HUB-CHA,28/01/2020 00:00,178330.4,Idle,DRV-0516,,26-05-2024,09-12-2024,Owned
VEH-0492,Van,Vayu-475,1116.9,368.3,40,HUB-LUC,17-11-2020,177529.0,active,DRV-0353,,2024-02-29 00:00:00,17-12-2023,3PL Partner
VEH-0493,Van,Meridian-280,955.9,152.7,40,HUB-DEL,06/04/2022 00:00,144861.6,Active,DRV-0745,,2024-03-27 00:00:00,19-03-2025,3PL Partner
VEH-0494,Van,Tamira-804,408.3 kg,297.2,49,HUB-BEN,2020-07-10 00:00:00,189391.1,under maintenance,DRV-0650,,08-08-2024,11-03-2025,Owned
VEH-0495,Van,Vayu-741,906.9,247.0,51,HUB-GUR,16-05-2020,123223.3,Retired,DRV-0669,,2024-10-30 00:00:00,01-04-2024,Owned
VEH-0496,Van,Aravind-123,893.3KG,312.6,51,HUB-VIS,2023-02-03 00:00:00,190668.8,Idle,DRV-0605,,2024-05-23 00:00:00,24-04-2024,Leased
VEH-0497,Van,Aravind-611,598.4,282.6,51,HUB-KOC,22/10/2017 00:00,155647.0,Maintenance,DRV-0546,,2025-05-03 00:00:00,12-07-2025,Owned
VEH-0498,Van,Kaveri-575,647.0 kg,235.3,49,HUB-LUC,21-02-2018,181651.5,under maintenance,DRV-0352,,2025-05-02 00:00:00,04-11-2024,3PL Partner
VEH-0499,Van,Zenith-534,1182.7,152.7,47,HUB-NAG,01/02/2020 00:00,9089.6,Active,DRV-0686,,2024-04-28 00:00:00,26-03-2025,Leased
VEH-0500,Van,Aravind-857,410.0,222.0,46,HUB-NAG,30-04-2020,63846.1,ACTIVE,DRV-0823,,2024-10-06 00:00:00,28-03-2025,Leased
VEH-0501,Van,Aravind-284,482.0,375.2,49,HUB-BEN,06-01-2023,null,active,DRV-0457,,2025-03-08 00:00:00,09-10-2025,3PL Partner
VEH-0502,Van,Nexon-374,492.4,333.0,42,HUB-CHA,28-12-2019,72333.8,active,DRV-0403,,2024-09-03 00:00:00,13-05-2024,Owned
VEH-0503,Van,UrbanCraft-440,1029.6,173.0,49,HUB-NAG,22/08/2020 00:00,111711.9,Retired,DRV-0396,,2024-08-31 00:00:00,22-03-2025,Leased
VEH-0504,Van,Aravind-720,573.0,233.6,50,HUB-BEN,2017-08-19 00:00:00,92273.8,Active,DRV-0131,,09-03-2024,22-12-2023,Leased
VEH-0505,Van,Vayu-319,502.5,327.5,48,HUB-GUR,30-11-2019,98016.1,Active,DRV-0760,,31-03-2025,12-10-2024,Owned
VEH-0506,Van,Tamira-194,512.8,227.7,50,HUB-COI,2023-01-05 00:00:00,NA,ACTIVE,DRV-0116,,17-07-2024,13-05-2025,Owned
VEH-0507,Van,Zenith-987,798.1 kg,175.3,45,HUB-CHE,25/10/2019 00:00,244631.1,Active,DRV-0634,,01-12-2024,15-01-2024,3PL Partner
VEH-0508,Van,Tamira-846,1104.3 kg,153.5,44,HUB-MAD,30-06-2018,104112.7,Idle,DRV-0014,,2025-02-19 00:00:00,27-11-2023,Leased
VEH-0509,Van,Nexon-883,426.2,232.5,40,HUB-GUR,19/09/2023 00:00,145149.8,In Service,DRV-0267,,2024-04-05 00:00:00,11-05-2024,3PL Partner
VEH-0510,Van,Meridian-812,810.1,206.7,44,HUB-BHU,21/01/2022 00:00,90458.1,Retired,DRV-0774,,2025-02-18 00:00:00,16-10-2025,Owned
VEH-0511,Van,Zenith-240,547.5 kg,270.7,43,HUB-MYS,2021-11-03 00:00:00,98486.5,In Service,DRV-0578,,2024-08-26 00:00:00,28-03-2024,Owned
VEH-0512,Van,Tamira-857,782.6,163.9,44,HUB-MAD,30-05-2021,33966.9,under maintenance,DRV-0852,,06-01-2024,09-01-2024,3PL Partner
VEH-0513,Van,Aravind-248,751.8,363.6,48,HUB-AHM,17-12-2022,167566.7,ACTIVE,DRV-0578,,15-03-2024,09-11-2023,Owned
VEH-0514,Van,Vayu-819,570.3KG,287.8,50,HUB-VIS,23-03-2018,201313.4,ACTIVE,DRV-0314,,30-05-2025,05-10-2023,Owned
VEH-0515,Van,Aravind-319,484.3 kg,368.6,46,HUB-AHM,2020-10-27 00:00:00,228616.9,under maintenance,DRV-0327,,09-05-2024,26-05-2024,Leased
VEH-0516,Van,Aravind-470,967.0,346.3,41,HUB-MYS,2021-03-21 00:00:00,105025.0,Idle,DRV-0080,,02-04-2025,18-04-2025,Leased
VEH-0517,Van,Nexon-739,1174.0,224.7,43,HUB-VIS,12-05-2019,96096.8,In Service,DRV-0029,,30-03-2025,28-05-2025,Owned
VEH-0518,Van,Nexon-727,1029.0 kg,374.4,48,HUB-BEN,25-02-2020,145025.0,ACTIVE,DRV-0643,,03-05-2024,14-07-2024,3PL Partner
VEH-0519,Van,Nexon-828,696.5 kg,381.2,51,HUB-AHM,06-11-2022,59104.4,Retired,DRV-0710,,28-11-2024,03-02-2024,Leased
VEH-0520,Van,Aravind-449,619.9,234.0,50,HUB-GUW,2019-06-19 00:00:00,236835.7,Maintenance,DRV-0033,,18-01-2024,11-10-2024,Owned
VEH-0521,Van,Meridian-679,770.0 kg,323.9,40,HUB-KOL,05/09/2022 00:00,256647.4,Maintenance,DRV-0618,,2024-07-06 00:00:00,03-07-2025,3PL Partner
VEH-0522,Van,Tamira-769,855.2,327.6,46,HUB-CHE,05-08-2019,219812.4,ACTIVE,DRV-0755,,2024-06-19 00:00:00,10-11-2023,Owned
VEH-0523,Van,Meridian-486,574.3KG,-279.9,48,HUB-DEL,29/03/2018 00:00,150725.8,Active,DRV-0774,,2024-10-03 00:00:00,29-09-2024,Owned
VEH-0524,Van,Nexon-175,738.2,311.8,42,HUB-PUN,04/02/2021 00:00,26649.3,Active,DRV-0335,,13-05-2024,30-10-2024,3PL Partner
VEH-0525,Van,Zenith-526,473.8,361.5,42,HUB-DEL,25-06-2022,162197.1,under maintenance,DRV-0475,,11-06-2024,28-11-2023,3PL Partner
VEH-0526,Van,Zenith-319,729.5,254.1,51,HUB-LUC,29-04-2020,227319.0,Idle,DRV-0263,,17-02-2024,26-06-2025,3PL Partner
VEH-0527,Van,Tamira-279,1030.3,303.1,49,HUB-AHM,2017-09-08 00:00:00,97171.4,Retired,DRV-0538,,2024-01-22 00:00:00,08-01-2024,3PL Partner
VEH-0528,Van,Nexon-969,740.3,282.5,48,HUB-GUR,11-09-2020,234949.6,Active,DRV-0153,,2024-07-16 00:00:00,29-11-2023,3PL Partner
VEH-0529,Van,Nexon-350,815.5,380.1,45,HUB-NAG,15/02/2020 00:00,71923.6,Retired,DRV-0249,,27-01-2025,30-01-2025,Leased
VEH-0530,Van,Kaveri-152,504.8,383.0,40,HUB-KOL,25-04-2018,250555.8,Active,DRV-0206,,2025-05-13 00:00:00,20-12-2024,Owned
VEH-0531,Van,UrbanCraft-416,602.9,285.3,43,HUB-CHA,10/04/2022 00:00,NA,under maintenance,DRV-0566,,2024-09-02 00:00:00,31-12-2024,3PL Partner
VEH-0532,Van,Vayu-940,1133.5 kg,274.4,39,HUB-CHA,2021-07-26 00:00:00,248789.2,active,DRV-0437,,2024-09-13 00:00:00,11-07-2025,Owned
VEH-0533,Van,UrbanCraft-200,463.8,188.6,40,HUB-PUN,2022-02-28 00:00:00,221616.9,Retired,DRV-0362,,29-02-2024,11-04-2025,3PL Partner
VEH-0534,VAN,Aravind-319,955.1,355.0,41,HUB-BHU,2023-10-14 00:00:00,26733.3,Maintenance,DRV-0153,,12-04-2024,17-04-2025,Leased
VEH-0535,Van,Tamira-911,1166.9 kg,232.8,46,HUB-GUR,15/10/2020 00:00,81379.3,active,DRV-0404,,17-12-2024,09-05-2025,Owned
VEH-0536,Van,Aravind-236,1144.6 kg,346.6,49,HUB-AHM,2021-12-25 00:00:00,212496.9,Retired,DRV-0421,,28-06-2024,13-11-2025,Owned
VEH-0537,Van,Vayu-528,666.6,368.6,41,HUB-COI,11/06/2020 00:00,62308.0,ACTIVE,DRV-0296,,26-01-2024,17-04-2025,3PL Partner
VEH-0538,Van,Kaveri-490,662.0,340.7,44,HUB-HYD,2017-12-13 00:00:00,33903.4,Maintenance,DRV-0270,,23-04-2025,01-12-2025,Leased
VEH-0539,Van,Nexon-460,412.5,341.4,40,HUB-DEL,30-09-2018,248302.0,active,DRV-0605,,2024-03-15 00:00:00,26-10-2025,3PL Partner
VEH-0540,Van,Tamira-842,1055.9,176.9,45,HUB-AHM,2018-05-07 00:00:00,196639.0,Maintenance,DRV-0618,,18-02-2024,08-12-2023,3PL Partner
VEH-0541,Van,Meridian-688,690.2,364.8,47,HUB-COI,2018-11-25 00:00:00,178866.6,under maintenance,DRV-0002,,2025-05-17 00:00:00,08-05-2024,3PL Partner
VEH-0542,van,Tamira-273,1073.3,294.3,44,HUB-LUC,31/05/2022 00:00,241084.3,Idle,DRV-0322,,2025-01-12 00:00:00,12-06-2025,3PL Partner
VEH-0543,Van,Aravind-311,745.2 kg,245.1,41,HUB-JAI,24/10/2022 00:00,  ,ACTIVE,DRV-0235,,2025-06-14 00:00:00,12-07-2024,Owned
VEH-0544,Van,UrbanCraft-441,821.2,180.3,45,HUB-KOL,06/06/2017 00:00,135012.9,Idle,DRV-0073,,07-01-2024,01-09-2024,Leased
VEH-0545,Van,Meridian-886,430.9,381.9,50,HUB-AHM,22/08/2018 00:00,null,Active,DRV-0839,,18-05-2024,18-07-2025,Leased
VEH-0546,Van,Kaveri-529,524.5,351.3,50,HUB-PUN,21-01-2020,161937.0,Maintenance,DRV-0711,,2024-03-16 00:00:00,05-07-2024,Leased
VEH-0547,Van,Tamira-603,1124.6,276.5,39,HUB-COI,2018-05-24 00:00:00,36625.2,ACTIVE,DRV-0149,,19-03-2025,27-06-2024,3PL Partner
VEH-0548,Van,UrbanCraft-535,807.5,306.1,45,HUB-GUR,20-05-2020,,Maintenance,DRV-0367,,19-04-2024,23-08-2024,Leased
VEH-0549,Van,Meridian-815,432.4,239.4,49,HUB-GUW,2023-08-31 00:00:00,215462.1,In Service,DRV-0225,,2024-09-22 00:00:00,29-11-2024,3PL Partner
VEH-0550,Van,Nexon-626,657.5KG,179.8,45,HUB-GUW,02/10/2017 00:00,251813.2,In Service,DRV-0793,,04-04-2025,12-05-2024,Leased
VEH-0551,Van,Zenith-196,530.7,168.7,50,HUB-PUN,2021-02-23 00:00:00,18229.2,Active,DRV-0083,,2024-08-31 00:00:00,05-12-2023,Owned
VEH-0552,Van,UrbanCraft-641,602.6,259.2,39,HUB-HYD,23/03/2022 00:00,164391.1,ACTIVE,DRV-0262,,2024-11-20 00:00:00,06-10-2025,Owned
VEH-0553,Van,Nexon-783,730.5,163.7,44,HUB-AHM,13-07-2017,97310.6,Retired,DRV-0647,,12-11-2024,06-06-2025,3PL Partner
VEH-0554,Van,Kaveri-944,655.6 kg,153.4,47,HUB-BEN,28/01/2019 00:00,75187.0,Maintenance,DRV-0849,,2024-03-13 00:00:00,08-12-2023,Leased
VEH-0555,Van,Kaveri-896,772.5,197.3,42,HUB-KOC,10-12-2021,75983.3,under maintenance,DRV-0396,,2024-11-27 00:00:00,11-04-2024,Owned
VEH-0556,Van,UrbanCraft-477,723.0,315.9,43,HUB-GUR,01/11/2017 00:00,175743.3,ACTIVE,DRV-0097,,26-07-2024,07-02-2025,Owned
VEH-0557,Van,Zenith-975,420.8,337.3,45,HUB-COI,20/03/2018 00:00,154393.0,In Service,DRV-0740,,2024-02-20 00:00:00,21-06-2024,3PL Partner
VEH-0558,Van,Zenith-720,1088.3 kg,160.3,50,HUB-MUM,20-03-2019,66651.6,In Service,DRV-0638,,2024-10-14 00:00:00,31-08-2025,Leased
VEH-0559,Van,Kaveri-756,1042.0KG,274.3,43,HUB-BEN,04/10/2018 00:00,53202.4,Maintenance,DRV-0642,,2024-10-03 00:00:00,13-06-2025,Leased
VEH-0560,Van,Nexon-838,403.5,387.2,48,HUB-LUC,2017-09-10 00:00:00,33239.3,Active,DRV-0631,,14-10-2024,01-10-2024,Owned
VEH-0561,Van,Tamira-805,799.7,304.2,43,HUB-KOL,2021-01-24 00:00:00,91013.4,ACTIVE,DRV-0537,,25-10-2024,03-11-2025,3PL Partner
VEH-0562,Van,UrbanCraft-837,908.9,199.6,47,HUB-MYS,14-01-2021,92985.5,Active,DRV-0760,,2025-05-11 00:00:00,29-08-2024,3PL Partner
VEH-0563,Van,Aravind-837,1059.6 kg,175.8,44,HUB-MYS,21/07/2017 00:00,119768.3,active,DRV-0077,,02-12-2024,06-06-2025,Owned
VEH-0564,Van,UrbanCraft-782,1127.4 kg,237.7,49,HUB-LUC,2020-03-04 00:00:00,75617.0,Idle,DRV-0605,,11-05-2024,27-11-2025,Owned
VEH-0565,Van,UrbanCraft-565,422.0,210.9,49,HUB-CHA,22/05/2020 00:00,9557.1,under maintenance,DRV-0434,,16-05-2024,11-12-2023,Leased
VEH-0566,Van,Nexon-346,1099.8,272.4,44,HUB-GUR,2017-07-25 00:00:00,62448.5,Retired,DRV-0577,,29-07-2024,12-12-2024,Owned
VEH-0567,Van,Zenith-431,741.7 kg,219.3,41,HUB-DEL,13/02/2022 00:00,141353.0,Maintenance,DRV-0072,,2025-07-02 00:00:00,26-08-2024,3PL Partner
VEH-0568,Van,Zenith-412,606.9,-342.1,45,HUB-AHM,21/01/2020 00:00,82322.2,Active,DRV-0069,,2024-10-09 00:00:00,27-04-2024,Leased
VEH-0569,Van,Kaveri-521,914.7,256.2,49,HUB-KOC,13/12/2018 00:00,null,Maintenance,DRV-0711,,2024-04-19 00:00:00,17-12-2024,Owned
VEH-0570,Van,Vayu-729,666.1,343.3,43,HUB-MUM,2020-08-12 00:00:00,90676.8,ACTIVE,DRV-0437,,2024-03-02 00:00:00,18-04-2024,Owned
VEH-0571,Van,Nexon-489,512.4,377.6,50,HUB-AHM,11/02/2019 00:00,251517.5,ACTIVE,DRV-0013,,2024-08-01 00:00:00,07-02-2024,3PL Partner
VEH-0572,Van,Meridian-706,1125.2,293.6,46,HUB-KOC,07-10-2022,149573.3,active,DRV-0665,,2024-01-17 00:00:00,28-09-2024,Owned
VEH-0573,Van,Vayu-392,400.3,359.8,48,HUB-PUN,2019-08-08 00:00:00,88600.2,Maintenance,DRV-0079,,2024-07-17 00:00:00,09-10-2023,3PL Partner
VEH-0574,Van,Kaveri-691,831.2,357.3,44,HUB-MAD,13/09/2019 00:00,11114.3,under maintenance,DRV-0387,,2024-04-29 00:00:00,18-12-2023,Owned
VEH-0575,Van,Tamira-527,916.2,188.4,50,HUB-CHE,11/04/2023 00:00,70854.7,Idle,DRV-0047,,11-04-2025,06-01-2025,Leased
VEH-0576,Van,Aravind-331,792.4,180.0,47,HUB-MAD,20/09/2023 00:00,172811.3,under maintenance,DRV-0871,,01-02-2025,25-07-2025,Leased
VEH-0577,VAN,Meridian-806,900.3,265.9,49,HUB-MYS,2018-10-27 00:00:00,233747.4,under maintenance,DRV-0201,,16-10-2024,29-07-2024,Owned
VEH-0578,Van,Meridian-564,944.9,261.5,46,HUB-GUR,28/11/2019 00:00,228542.0,Maintenance,DRV-0729,,13-04-2025,13-08-2025,Leased
VEH-0579,Van,Meridian-226,954.2KG,309.4,50,HUB-PUN,24/08/2022 00:00,143753.6,Active,DRV-0037,,23-11-2024,11-07-2024,3PL Partner
VEH-0580,Van,Tamira-388,1002.7,256.9,48,HUB-LUC,30-04-2021,183273.4,Active,DRV-0184,,2024-12-19 00:00:00,16-04-2024,Leased
VEH-0581,Truck,Aravind-690,14176.3 kg,1642.2,47,HUB-GUR,05-06-2019,144967.3,ACTIVE,DRV-0549,,2025-06-23 00:00:00,08-01-2024,3PL Partner
VEH-0582,Truck,Meridian-299,4921.5,1810.0,51,HUB-NAG,08/03/2021 00:00,NA,Retired,DRV-0231,,21-01-2025,18-05-2025,Owned
VEH-0583,Truck,Nexon-129,13637.9 kg,1069.7,56,HUB-GUW,24-08-2022,182295.6,Retired,DRV-0470,,2025-02-25 00:00:00,17-11-2025,3PL Partner
VEH-0584,Truck,Tamira-759,3268.4,1175.2,47,HUB-NAG,05/09/2017 00:00,177237.3,Maintenance,DRV-0780,,26-10-2024,24-05-2024,3PL Partner
VEH-0585,Truck,Vayu-631,12039.6,2100.8,54,HUB-DEL,28-11-2021,208970.5,Retired,DRV-0584,,27-07-2024,01-08-2024,Leased
VEH-0586,Truck,Zenith-886,13245.0KG,1986.1,58,HUB-HYD,14/07/2019 00:00,90718.5,Active,DRV-0335,,04-07-2024,27-01-2025,Leased
VEH-0587,truck,Kaveri-892,4691.8KG,585.9,52,HUB-HYD,2017-07-07 00:00:00,178054.9,In Service,DRV-0900,,05-12-2024,04-02-2024,Leased
VEH-0588,Truck,UrbanCraft-678,8311.1 kg,763.9,46,HUB-GUR,02/04/2019 00:00,5573.8,Idle,DRV-0209,,2024-06-21 00:00:00,18-08-2025,Leased
VEH-0589,Truck,Nexon-473,16057.3 kg,2171.5,46,HUB-BHU,26-06-2023,137281.5,Retired,DRV-0325,,2024-07-18 00:00:00,03-07-2024,Leased
VEH-0590,Truck,Nexon-414,17873.6,1458.6,57,HUB-GUW,2018-09-19 00:00:00,160207.5,under maintenance,DRV-0761,,2024-05-16 00:00:00,07-08-2025,3PL Partner
VEH-0591,Truck,UrbanCraft-582,17477.0,1279.2,51,HUB-NAG,2018-11-28 00:00:00,166636.1,Maintenance,DRV-0366,,2025-03-29 00:00:00,12-01-2025,Owned
VEH-0592,Truck,UrbanCraft-545,16855.5,805.9,46,HUB-MUM,2020-11-25 00:00:00,15283.2,under maintenance,DRV-0476,,27-06-2025,29-11-2023,Owned
VEH-0593,Truck,UrbanCraft-434,10728.2 kg,690.4,50,HUB-HYD,08-06-2021,111566.3,In Service,DRV-0443,,2024-01-07 00:00:00,14-04-2024,Leased
VEH-0594,Truck,Zenith-156,15403.4,1991.3,56,HUB-CHE,21-03-2021,18944.3,Active,DRV-0150,,2024-10-31 00:00:00,01-06-2024,Leased
VEH-0595,TRUCK,Zenith-495,8081.6 kg,1973.9,58,HUB-MYS,18-06-2022,38866.8,Active,DRV-0091,,13-02-2025,15-08-2025,Leased
VEH-0596,Truck,Zenith-130,12877.2,1047.1,58,HUB-NAG,27-05-2022,13480.7,Maintenance,DRV-0648,,2024-10-18 00:00:00,20-07-2024,Leased
VEH-0597,Truck,Meridian-122,17630.6 kg,1939.1,50,HUB-GUW,2022-12-29 00:00:00,31814.4,Active,DRV-0246,,09-02-2024,16-03-2025,Owned
VEH-0598,Truck,Meridian-116,11852.5KG,1353.5,48,HUB-AHM,08-11-2021,149009.5,Maintenance,DRV-0228,,2024-07-06 00:00:00,13-05-2024,3PL Partner
VEH-0599,Truck,UrbanCraft-309,14301.9,1063.5,47,HUB-PUN,01-08-2022,33213.4,Active,DRV-0784,,2024-04-14 00:00:00,29-06-2025,Leased
VEH-0600,Truck,Meridian-406,12755.5,538.6,57,HUB-CHA,2020-10-03 00:00:00,140727.3,active,DRV-0799,,03-08-2024,31-08-2025,3PL Partner
VEH-0601,Truck,Nexon-838,8439.3,1111.9,57,HUB-GUW,14-07-2020,79910.4,under maintenance,DRV-0024,,2024-02-13 00:00:00,31-05-2024,3PL Partner
VEH-0602,Truck,Nexon-875,6744.9KG,2150.8,53,HUB-GUW,2021-05-11 00:00:00,126308.2,Idle,DRV-0150,,23-10-2024,06-05-2024,Owned
VEH-0603,Truck,Vayu-242,6011.6KG,1547.7,49,HUB-JAI,10-09-2021,164194.2,Maintenance,DRV-0542,,25-01-2025,25-01-2025,3PL Partner
VEH-0604,Truck,Meridian-497,8204.0,959.5,47,HUB-GUW,2020-07-09 00:00:00,  ,In Service,DRV-0105,,26-12-2024,03-10-2023,3PL Partner
VEH-0605,Truck,Kaveri-126,5733.1,1672.8,52,HUB-PUN,2021-05-01 00:00:00,37862.2,Active,DRV-0837,,2025-06-18 00:00:00,27-03-2025,Owned
VEH-0606,Truck,Meridian-523,10620.7 kg,1682.5,57,HUB-LUC,14/03/2019 00:00,241631.6,Idle,DRV-0627,,2024-06-08 00:00:00,31-01-2024,Owned
VEH-0607,Truck,Nexon-560,3129.7 kg,1384.8,49,HUB-CHE,17/05/2018 00:00,133710.7,ACTIVE,DRV-0457,,12-05-2024,10-01-2025,Owned
VEH-0608,Truck,Tamira-541,5403.3KG,1499.0,47,HUB-LUC,25/08/2022 00:00,141119.6,under maintenance,DRV-0195,,08-09-2024,05-09-2024,3PL Partner
VEH-0609,Truck,UrbanCraft-709,15991.4,1550.4,49,HUB-DEL,09/11/2020 00:00,208174.9,Idle,DRV-0871,,2025-04-23 00:00:00,12-04-2025,3PL Partner
VEH-0610,Truck,Tamira-672,9078.5,1802.8,53,HUB-GUW,2021-07-16 00:00:00,228374.6,Active,DRV-0581,,2025-02-26 00:00:00,27-09-2025,Leased
VEH-0611,Truck,Meridian-103,10062.9,1574.8,56,HUB-CHE,11/05/2020 00:00,226411.1,In Service,DRV-0624,,2024-09-26 00:00:00,16-12-2023,3PL Partner
VEH-0612,Truck,Nexon-335,14471.8 kg,1481.5,50,HUB-CHA,2022-02-15 00:00:00,78998.3,Retired,DRV-0813,,22-01-2024,26-10-2023,3PL Partner
VEH-0613,Truck,Tamira-807,11397.3,990.3,58,HUB-COI,07-06-2020,unknown,ACTIVE,DRV-0638,,2025-02-14 00:00:00,13-07-2025,3PL Partner
VEH-0614,Truck,UrbanCraft-892,17807.3,1309.1,49,HUB-KOC,2018-08-03 00:00:00,153051.2,ACTIVE,DRV-0484,,02-07-2024,04-01-2024,3PL Partner
VEH-0615,Truck,Vayu-340,15146.6,1017.5,54,HUB-MAD,12-04-2018,56248.9,In Service,DRV-0094,,20-06-2025,21-09-2024,Owned
VEH-0616,Truck,Tamira-290,17899.3,830.4,53,HUB-AHM,28-10-2022,84591.2,ACTIVE,DRV-0877,,2024-06-11 00:00:00,21-09-2024,Owned
VEH-0617,Truck,Meridian-634,12747.1,1954.3,55,HUB-NAG,2018-01-19 00:00:00,64673.5,Maintenance,DRV-0589,,13-05-2024,21-06-2025,Owned
VEH-0618,Truck,Tamira-546,14396.1,1641.0,49,HUB-NAG,25/03/2021 00:00,110801.6,Idle,DRV-0606,,11-12-2024,05-03-2024,3PL Partner
VEH-0619,TRUCK,Aravind-578,17622.7,1634.3,46,HUB-VIS,2020-09-14 00:00:00,143012.2,Retired,DRV-0737,,20-10-2024,04-12-2023,3PL Partner
VEH-0620,Truck,Tamira-745,13700.7,-1122.1,47,HUB-MYS,24-05-2021,71224.1,In Service,DRV-0005,,2024-08-10 00:00:00,14-11-2024,Leased
VEH-0621,truck,UrbanCraft-952,17780.5,1623.8,47,HUB-DEL,10/05/2020 00:00,19698.6,Maintenance,DRV-0604,,02-08-2024,21-09-2024,Leased
VEH-0622,Truck,Aravind-965,4849.8KG,1543.2,50,HUB-AHM,15-09-2019,55407.7,ACTIVE,DRV-0895,,2024-02-26 00:00:00,09-11-2025,Owned
VEH-0623,Truck,Tamira-169,7186.2,1122.3,56,HUB-NAG,11-08-2018,214586.9,Maintenance,DRV-0719,,07-06-2025,10-12-2024,Leased
VEH-0624,Truck,Tamira-108,10074.4 kg,2139.4,47,HUB-DEL,05-03-2019,94979.0,ACTIVE,DRV-0848,,2024-03-25 00:00:00,23-12-2024,Leased
VEH-0625,Truck,Tamira-685,14235.2,993.5,58,HUB-MAD,23/04/2021 00:00,205996.6,In Service,DRV-0079,,18-04-2025,26-04-2024,3PL Partner
VEH-0626,Truck,Kaveri-324,17382.6,693.4,46,HUB-BHU,27-07-2022,252535.0,under maintenance,DRV-0058,,14-09-2024,14-11-2025,3PL Partner
VEH-0627,Truck,Aravind-275,11053.6,838.1,54,HUB-CHA,2019-06-30 00:00:00,201840.2,active,DRV-0131,,2024-09-19 00:00:00,26-11-2025,Leased
VEH-0628,Truck,Nexon-480,7235.9,2172.1,57,HUB-COI,2023-09-26 00:00:00,184033.2,under maintenance,DRV-0718,,2024-12-29 00:00:00,22-07-2025,3PL Partner
VEH-0629,Truck,Vayu-673,8027.6,1442.4,52,HUB-GUW,13/07/2017 00:00,21780.9,Active,DRV-0505,,30-09-2024,29-12-2023,Leased
VEH-0630,Truck,Meridian-823,14485.2,878.0,46,HUB-MAD,2019-03-04 00:00:00,100924.8,ACTIVE,DRV-0072,,10-06-2024,17-06-2024,Leased
VEH-0631,Truck,Vayu-406,15347.5,1246.6,46,HUB-BEN,06-09-2021,218097.4,Maintenance,DRV-0836,,20-11-2024,01-07-2025,Owned
VEH-0632,Truck,Vayu-478,12995.0,1127.9,55,HUB-BHU,24/03/2023 00:00,217870.6,Retired,DRV-0844,,17-06-2025,08-04-2025,Leased
VEH-0633,Truck,Tamira-959,5247.3KG,756.0,47,HUB-KOL,19-06-2018,148074.3,Maintenance,DRV-0303,,18-01-2025,21-10-2025,3PL Partner
VEH-0634,truck,UrbanCraft-942,7315.8,1569.7,55,HUB-CHE,26/06/2019 00:00,199922.5,Maintenance,DRV-0693,,2024-05-08 00:00:00,14-06-2025,Leased
VEH-0635,Truck,Kaveri-318,10414.1 kg,1304.9,56,HUB-BHU,04-09-2017,61903.1,under maintenance,DRV-0713,,2024-04-23 00:00:00,01-12-2023,3PL Partner
VEH-0636,Truck,UrbanCraft-267,9673.1,522.8,56,HUB-MUM,16-02-2018,90069.0,In Service,DRV-0753,,2025-03-16 00:00:00,20-01-2025,Leased
VEH-0637,Truck,Zenith-724,10199.9,2003.1,52,HUB-MYS,14-09-2021,184929.8,In Service,DRV-0706,,2024-11-26 00:00:00,19-09-2024,Owned
VEH-0638,Truck,Meridian-847,15599.8 kg,1737.6,49,HUB-NAG,19-07-2020,215566.1,Maintenance,DRV-0276,,2025-01-17 00:00:00,31-08-2025,Leased
VEH-0639,Truck,Aravind-529,3500.9,746.1,49,HUB-BHU,09-09-2018,128452.0,under maintenance,DRV-0134,,10-06-2025,08-05-2025,3PL Partner
VEH-0640,Truck,Nexon-987,14657.3,1288.9,52,HUB-AHM,2021-09-12 00:00:00,163238.5,Retired,DRV-0144,,12-05-2024,18-11-2024,3PL Partner
VEH-0641,Truck,UrbanCraft-234,14798.0,2017.2,53,HUB-BHU,27/04/2022 00:00,171727.3,Active,DRV-0013,,2024-03-11 00:00:00,06-09-2024,Owned
VEH-0642,Truck,Meridian-283,17793.4 kg,2198.9,53,HUB-LUC,2018-08-03 00:00:00,10465.0,active,DRV-0099,,24-07-2024,19-07-2025,3PL Partner
