order_id,customer_id,product_id,quantity,order_date,origin_hub,origin_city,destination_city,destination_state,destination_pincode,destination_lat,destination_lon,distance_km,package_weight,package_dimensions_cm,is_fragile,is_hazmat,cold_chain_required,delivery_priority,payment_mode,order_value_inr,weather_condition_at_dest,assigned_vehicle_id,promised_eta_hours,actual_delivery_hours,delivery_cost_inr,transport_mode,order_status
ORD-013487,CUST-00046,PRD-00294,3,2024-12-17 18:17:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.099306,77.047567,13.58,219.33,22*34*16,True,0,False,Same-Day,UPI,274125.78,Heavy Rain,,6.5,4.43,719.19,Van,Delivered
ORD-010878,CUST-03837,PRD-00159,2,2024-01-07T06:44:00Z,HUB-MUM,Mumbai,Kolkata,WB,700001,22.58738,88.383114,1657.08,28.04,89*36*29,Yes,0,False,std,cod,"₹146,163.48",Rain,VEH-0687,66.1,49.77,4469.77,TRUCK,Delivered
ORD-002711,CUST-00782,PRD-00799,3,2024-03-25 21:58:00,HUB-JAI,Jaipur,Mysuru,KA,570001,12.336767,76.654623,1623.26,6.0,,False,0,False,standard,Prepaid,144219.90,Fog,,56.2,45.04,4336.4,Truck,Delivered
ORD-004626,CUST-04609,PRD-00724,4,02-09-2024,HUB-DEL,Delhi,Delhi,DL,110001,28.63813,77.298969,9.19,12411.88,59 x 51 x 31,True,1,False,exp,COD,667181.40,Sunny,VEH-0625,3.4,3.03,22506.89,Truck,Delivered
ORD-001449,CUST-02136,PRD-00599,4,2025-02-24 13:58:00,HUB-AHM,Ahmedabad,Lucknow,UP,226001,26.84834,80.934253,944.11,5.28 kg,60 x 24 x 40,True,1,True,std,cod,7410.12,CLEAR,VEH-0704,10.4,null,9258.59,air cargo,In Transit
ORD-012562,CUST-01768,PRD-00164,2,20/08/2024 09:12,HUB-VIS,Visakhapatnam,Mysuru,KA,570001,12.297994,76.676576,923.21,79.36,47*52*34,Yes,0,False,SameDay,Card,"₹112,378.00",Sunny,VEH-0712,10.2,8.42,9372.3,Air_Cargo,Delivered
ORD-007039,CUST-04149,PRD-00610,4,2024-05-19 17:58:00,HUB-PUN,Pune,Ahmedabad,GJ,380001,22.999598,72.599537,514.92,1.92KG,,True,1,False,Standard,prepaid,438683.32,Cloudy,VEH-0608,25.0,17.83,1486.1,truck,Delivered
ORD-003149,CUST-04226,PRD-00727,2,,HUB-MUM,Mumbai,Ahmedabad,GJ,380001,23.051872,N/A,443.15,3141.24,70x54x30,0,1,False,STANDARD,UPI,264835.60,Heavy Rain,VEH-0595,22.6,18.31,6969.33,truck,Delivered
ORD-000829,CUST-03407,PRD-00177,4,2025-03-12 06:23:00,HUB-GUW,Guwahati,Mysuru,KA,570001,12.320575,76.674965,"2,201.15",66.68,47x28x47,False,0,False,standard,Card,529236.36,CLEAR,VEH-0614,64.6,61.02,5953.49,Truck,Delivered
ORD-014848,CUST-00366,PRD-00822,2,2024-05-25 18:23:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.530334,88.264485,11.24,1.14,,0,0,False,Same-Day,Prepaid,329374.06,Clear,VEH-0087,0.4,0.3,281.86,DRONE,delivered
ORD-002541,CUST-04376,PRD-00784,1,2025-04-20 09:12:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.190051,85.890777,13.67,2.15,38x10x44,No,0,False,STANDARD,UPI,179779.66,rain,VEH-0314,2.1,1.41,33.09,Bike,Delivered
ORD-002787,CUST-03208,PRD-00261,4,2024-10-22 19:58:00,HUB-BHU,Bhubaneswar,Nagpur,MH,440001,21.158836,79.115047,704.27,391.48,80 x 19 x 43,0,0,False,Express,cod,"₹576,059.84",Cloudy,VEH-0661,23.8,18.71,2635.28,Truck,Delivered
ORD-011849,CUST-02125,PRD-00616,2,2024-10-24 07:17:00,HUB-PUN,Pune,Nagpur,MH,440001,21.194344,79.11696,625.26,1.34,57*40*37,0,1,True,STANDARD,Prepaid,306929.34,Cloudy,VEH-0587,25.1,17.62,1715.38,truck,Delivered
ORD-001602,CUST-02393,PRD-00722,2,2025-04-16 17:31:00,HUB-BEN,Bengaluru,Kochi,KL,682001,9.943366,76.300042,365.08,4414.44,54*35*7,0,1,False,EXPRESS,COD,204587.06,clear,VEH-0638,12.7,10.57,9011.34,Truck,Delivered
ORD-009690,CUST-02571,PRD-00069,2,2025-03-03T06:05:00Z,HUB-CHA,Chandigarh,Mumbai,MH,400001,19.125123,72.922785,"1,347.76",  ,83x14x31,False,0,False,Express,cod,136157.48,Cloudy,VEH-0711,9.7,8.73,13128.07,,Delivered
ord-008373,CUST-03090,PRD-00433,3,06/08/2024 08:17,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.135788,72.617547,13.45 km,1.71 kg,,False,0,False,SameDay,UPI,148669.26,Cloudy,VEH-0263,1.7,1.11,334.22,bike,In Transit
ORD-009290,CUST-04205,PRD-00254,3,2024-11-10 15:58:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,10.953407,77.020583,9.98 km,167.28,,0,0,False,std,UPI,"₹309,521.34",Sunny,VEH-0477,2.4,1.63,367.86,Van,In Transit
 ORD-010917 ,CUST-00041,PRD-00636,2,2024-10-14 10:31:00,HUB-MYS,Mysuru,Madurai,TN,625001,9.880704,78.166409,316.03,3.62,19 x 51 x 39,False,1,True,SameDay,prepaid,"₹249,609.46",Rain,VEH-0670,13.7,11.42,1180.61,truck,Delivered
ORD-002222,CUST-04627,PRD-00711,4,08/04/2024 21:23,HUB-JAI,Jaipur,Guwahati,AS,781001,26.126285,91.731717,1587.76,2788.36,31x51x8,False,1,False,EXPRESS,prepaid,287933.56,Fog,VEH-0677,43.8,40.29,9235.61,truck,Delivered
 ORD-001408 ,CUST-02189,PRD-00010,3,2025-04-13 06:17:00,HUB-BEN,Bengaluru,Coimbatore,TN,641001,11.005634,76.917899,230.66,8610 g,67x29x11,True,0,False,economy,prepaid,272084.67,clear,VEH-0654,13.1,9.42,726.42,Truck,In Transit
ORD-004229,CUST-00789,PRD-00609,4,2025-01-27T12:31:00Z,HUB-HYD,Hyderabad,Mysuru,KA,570001,12.246436,76.650806,604.48,17.92,58 x 24 x 50,False,1,False,SameDay,cod,"₹670,338.20",clear,VEH-0663,25.6,19.32,1930.18,Truck,Delivered
ord-009028,CUST-02067,PRD-00823,3,2024-04-19 12:12:00,HUB-LUC,Lucknow,Gurugram,HR,122001,28.489811,77.001728,429.24,5.61,,False,0,False,express,COD,370112.19,clear,VEH-0665,14.4,12.64,1262.71,TRUCK,In Transit
ORD-007297,CUST-04884,PRD-00221,4,2024-03-05 19:31:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.244632,79.144587,12.45,164.12KG,15x59x26,1,0,False,std,COD,"₹256,682.40",Clear,VEH-0421,1.4,0.94,366.56,van,Delivered
ORD-011854,CUST-02341,PRD-00482,1,07/01/2024 18:00,HUB-COI,Coimbatore,NAGPUR,MH,440001,21.193508,79.056305,1153.56,1810 g,40*48*46,Yes,0,False,SameDay,Card,"₹64,289.07",Cloudy,VEH-0717,8.9,8.44,11479.59,Air Cargo,Cancelled
ORD-008787,CUST-01201,PRD-00311,1,2025-04-11 10:17:00,HUB-MYS,Mysuru,Mumbai,MH,400001,19.102453,72.85576,858.28,109.32,,False,0,False,std,COD,3104.70,Fog,VEH-0680,28.4,20.21,2558.05,Truck,Cancelled
ORD-010860,CUST-00573,PRD-00709,3,2024-06-04T07:31:00Z,HUB-PUN,Pune,Pune,MH,411001,18.507011,73.886939,3.52,4237.17,43*22*45,False,1,False,exp,prepaid,375581.67,Sunny,VEH-0605,3.2,3.04,7980.841700000001,truck,Pending
ORD-000937,CUST-04416,PRD-00350,1,1732951020,HUB-PUN,Pune,Pune,MH,411001,18.638092,73.898956,13.82,3.8,27 x 51 x 6,False,0,False,Standard,UPI,85363.00,Clear,VEH-0367,0.5,0.3,unknown,Bike,In Transit
ord-007144,CUST-01005,PRD-00642,4,2024-07-08 17:05:00,HUB-HYD,Hyderabad,Nagpur,MH,440001,21.143788,79.104182,422.95,4425.32,50x30x6,False,1,False,same-day,Prepaid,692559.64,Rain,VEH-0661,20.8,17.51,9404.14,null,Delivered
ORD-002465,CUST-00067,PRD-00365,2,2024-04-09 17:58:00,HUB-DEL,Delhi,Delhi,DL,110001,28.707912,77.300372,13.74,31.72,,True,0,False,Standard,Card,"₹207,367.80",Rain,VEH-0551,5.1,3.79,  ,VAN,Delivered
ORD-008698,CUST-01524,PRD-00692,4,2024/12/09 16:00,HUB-KOL,Kolkata,Kochi,KL,682001,9.927037,76.295823,1904.72,16461.24,84*58*46,No,1,False,Express,COD,251399.76,Cloudy,VEH-0735,91.5,85.64,31803.7,SHIP,Delivered
ORD-003429,CUST-04224,PRD-00348,3,N/A,HUB-HYD,Hyderabad,Mysuru,KA,570001,76.656972,12.328024,595.68,10.59,86x30x42,0,0,False,ECONOMY,Card,462633.81,Sunny,VEH-0623,27.1,17.64,1625.47,TRUCK,Delivered
ORD-006450,CUST-00930,PRD-00290,3,2024/03/02 16:44,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.229377,85.856547,8.14,229.35KG,54x18x37,False,0,False,economy,prepaid,356997.87,Sunny,VEH-0426,1.0,0.9,491.48,van,In Transit
ORD-001703,CUST-01683,PRD-00315,4,2024-07-18 18:00:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,  ,72.605022,5.93,79.08,13x24x28,No,0,False,Standard,cod,401256.88,-,VEH-0715,9.2,6.93,435.42,Air Cargo,In Transit
ORD-003055,CUST-03037,PRD-00064,1,2024-12-06 21:31:00,HUB-MUM,Mumbai,Lucknow,UP,226001,26.859022,80.995441,1199.12,0.8,20*52*31,1,0,False,Express,Prepaid,168614.51,Thunderstorm,VEH-0709,15.4,10.0,11684.8,Air Cargo,Delivered
ORD-000281,CUST-01583,PRD-00040,2,2024-02-23 19:23:00,HUB-PUN,Pune,Pune,MH,411001,18.486978,73.832291,4.52,4200 g,68x35x17,0,0,False,SameDay,cod,182637.14,Clear,VEH-0099,0.7,0.57,251.12,drone,Pending
ORD-014940,CUST-04909,PRD-00193,3,03/08/2024 21:05,HUB-MUM,Mumbai,Coimbatore,TN,641001,11.041258,76.912853,992.75,-134.76,23 x 29 x 39,Yes,0,False,std,COD,410107.74,Rain,VEH-0645,37.0,29.02,2938.63,truck,Delivered
ORD-009716,CUST-03036,PRD-00657,2,2024-11-08 17:58:00,HUB-NAG,Nagpur,Madurai,TN,625001,9.910279,78.157831,"1,253.29",5186.44,77*27*19,0,1,False,STANDARD,prepaid,232067.52,Sunny,VEH-0662,38.6,34.01,12665.63,TRUCK,Delivered
ORD-005555,CUST-04789,PRD-00157,2,27-08-2024,HUB-NAG,Nagpur,Nagpur,MH,440001,21.120367,79.044011,5.39 km,80.26,84 x 48 x 14,1,0,False,EXPRESS,cod,"₹294,272.54",Clear,VEH-0574,0.6,0.5,167.63,Van,DELIVERED
ORD-001840,CUST-01028,PRD-00089,3,2024-11-30 09:31:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.343761,78.485696,99999.0,2.07,79 x 12 x 44,No,0,False,exp,prepaid,"₹1,697.19",Rain,VEH-0115,4.8,4.08,21.56,Drone,Delivered
ORD-001897,CUST-03871,PRD-00224,1,2024-07-26 14:58:00,HUB-KOC,Kochi,Kochi,KL,682001,9.912867,76.294251,3.59,47.17,12x23x33,False,0,False,express,COD,187325.86,Thunderstorm,VEH-0528,2.4,1.97,124.52700000000002,Van,In Transit
ORD-004233,CUST-02858,PRD-00653,1,2024-06-30 08:12:00,HUB-JAI,Jaipur,Guwahati,AS,781001,26.194224,91.758472,1589.54,2724.13,46 x 21 x 10,1,1,False,Standard,Card,175821.51,clear,VEH-0590,48.1,39.02,9128.56,Truck,Delivered
ORD-000365,CUST-03589,PRD-00427,3,2024-03-30 14:31:00,HUB-AHM,Ahmedabad,Bhubaneswar,OD,751001,20.304376,85.800789,1399.56 km,4770 g,51 x 43 x 25,No,0,False,standard,COD,375293.25,Cloudy,VEH-0688,58.0,41.79,3777.07,Truck,Delivered
ORD-008168,CUST-02569,PRD-00659,1,2025-01-31T12:00:00Z,HUB-MYS,Mysuru,Mysuru,KA,570001,12.343825,76.65772,5.7,326.44,78*35*14,False,1,False,standard,COD,"₹185,101.28",N/A,VEH-0409,1.0,0.83,648.52,Van,Delivered
ORD-001229,CUST-02756,PRD-00217,4,Feb 24 2024 04:58 PM,HUB-VIS,Visakhapatnam,Pune,MH,411001,18.490531,73.866332,992.43,415.96,86 x 54 x 49,Yes,0,False,EXPRESS,prepaid,561673.64,Sunny,VEH-0716,9.7,N/A,10434.37,Air Cargo,Delivered
ORD-006976,CUST-01968,PRD-00475,3,2024-10-04 14:17:00,HUB-CHA,Chandigarh,Hyderabad,TS,500001,17.373636,78.509233,1495.8,-2.37,14x54x29,No,0,False,exp,Card,517064.52,Cloudy,VEH-0720,13.0,9.22,14479.2,Air Cargo,Delivered
ORD-000113,CUST-03729,PRD-00753,3,08/06/2024 19:23,HUB-GUR,Gurugram,Gurugram,HR,122001,28.507627,76.94148,9.89,9.39,22 x 39 x 23,0,0,False,std,Card,404294.94,Thunderstorm,VEH-0175,4.8,3.95,77.02,Bike,Delivered
ORD-004251,CUST-00956,PRD-00737,2,  ,HUB-GUR,Gurugram,Bengaluru,KA,560001,12.975415,77.567631,"1,722.66",7544.62,57x35x26,False,1,False,Standard,cod,208808.16,Rain,VEH-0692,57.6,49.3,18178.25,Truck,Delivered
ORD-014824,CUST-00542,PRD-00592,2,2024-09-13 11:31:00,HUB-DEL,Delhi,Mumbai,MH,400001,19.102884,72.895401,1144.63,7.28,49*49*21,True,1,False,STANDARD,prepaid,"₹295,821.56",Sunny,VEH-0650,35.9,31.89,3099.44,Truck,Delivered
ORD-000331,CUST-00643,PRD-00668,4,2024-02-20T08:00:00Z,HUB-LUC,Lucknow,Jaipur,RJ,302001,26.90249,75.755383,514.86,3010.96,76*26*12,False,1,False,EXPRESS,prepaid,106064.76,Rain,,19.8,18.39,6880.81,Truck,Delivered
ORD-012658,CUST-03999,PRD-00664,2,2024-12-16T14:05:00Z,HUB-MAD,Madurai,Madurai,TN,625001,10.036745,78.007832,17.44,1678.74,75*24*30,Yes,1,False,ECONOMY,cod,"₹65,264.36",Rain,VEH-0682,6.0,4.1,3214.84,Truck,Delivered
ORD-014556,CUST-02452,PRD-00125,3,2025-05-29 13:23:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.746727,80.902474,11.93,28.08,82*30*25,True,0,False,standard,UPI,"₹510,667.38",CLEAR,VEH-0487,1.2,0.93,138.98,Van,In Transit
ORD-013409,CUST-04484,PRD-00273,2,2024-04-01 06:17:00,HUB-DEL,Delhi,Coimbatore,TN,641001,11.003934,76.953565,"1,958.32",75.1 kg,,No,0,False,STANDARD,COD,"₹224,341.10",Clear,VEH-0670,58.7,53.18,5335.73,Truck,Delivered
ORD-005841,CUST-00968,PRD-00046,1,2025-02-28 10:44:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.726564,76.881166,9.76,2.32,16x31x36,1,0,False,SAME-DAY,COD,94642.48,Thunderstorm,VEH-0162,1.7,1.57,256.35,Bike,Delivered
ORD-005139,CUST-02228,PRD-00668,3,2024-03-23T10:58:00Z,HUB-KOC,Kochi,Kochi,KL,682001,10.037595,76.189207,14.6,2258.22,34*40*43,No,1,False,exp,cod,79548.57,clear,VEH-0587,3.4,2.68,4178.05,Truck,Delivered
ORD-012261,CUST-03174,PRD-00369,2,14/03/2025 06:44,HUB-VIS,Visakhapatnam,Nagpur,MH,440001,21.120811,79.098119,576.6 km,46.48,50x37x42,0,0,False,Standard,Card,"₹85,791.02",Cloudy,VEH-0686,22.0,17.72,1722.82,truck,Delivered
ORD-007269,CUST-03257,PRD-00232,4,2024-02-10 08:12:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,10.918916,77.062554,15.95 km,314.12,59x18x18,No,0,False,Standard,Prepaid,"₹257,000.92",Fog,,5.6,3.78,671.53,VAN,Delivered
ORD-002927,CUST-04541,PRD-00804,4,2024-11-03 09:05:00,HUB-GUW,Guwahati,Chandigarh,CH,160017,30.684326,76.793493,1544.54,14.16,69x27x9,False,0,False,SAME-DAY,Prepaid,"₹36,252.80",Sunny,VEH-0716,11.4,9.07,15167.22,Air Cargo,Delivered
ORD-012865,CUST-04309,PRD-00035,4,2024-03-24T08:12:00Z,HUB-JAI,Jaipur,Pune,MH,411001,18.567731,73.841444,949.04,7.32,61x56x33,True,0,False,std,Prepaid,"₹219,177.48",Clear,VEH-0699,36.5,28.32,2651.66,Truck,Delivered
ORD-004770,CUST-03967,PRD-00635,2,2025-03-30T08:12:00Z,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.12446,76.874364,14.91,9.48KG,11x49x29,False,1,False,ECONOMY,cod,340920.38,Rain,VEH-0205,3.8,2.92,38.14,Bike,Delivered
ORD-013204,CUST-02604,PRD-00599,3,2024/05/21 17:44,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,22.97746,72.600123,5.81,3.96,80 x 12 x 18,Yes,1,True,STANDARD,UPI,5557.59,Clear,VEH-0142,1.1,0.86,14.76,bike,In Transit
ORD-011517,CUST-02537,PRD-00398,1,2024-06-18T12:12:00Z,HUB-MYS,Mysuru,Hyderabad,TS,500001,17.374075,78.455957,597.46,4.23KG,64 x 51 x 45,0,0,False,standard,Card,"₹160,476.28",Sunny,VEH-0662,23.5,17.16,1701.12,Truck,Pending
ORD-011315,CUST-04666,PRD-00304,3,13/01/2025 06:12,HUB-GUR,Gurugram,Gurugram,HR,122001,28.37186,77.003555,10.0 km,321330 g,70*34*23,False,0,False,economy,cod,405141.60,Clear,VEH-0527,1.9,1.4,698.24,van,DELIVERED
ORD-006754,CUST-01524,PRD-00763,1,2024-03-21T12:44:00Z,HUB-KOC,Kochi,Kochi,KL,682001,9.957703,,5.52,0.46,66 x 30 x 15,False,0,False,exp,prepaid,84630.15,,,0.7,0.53,null,Drone,In Transit
ORD-000554,CUST-02361,PRD-00805,3,2024-09-29 10:12:00,HUB-PUN,Pune,Bhubaneswar,OD,751001,20.313655,85.775434,1265.41 km,4.02KG,17x45x10,False,0,False,Same-Day,Prepaid,"₹375,399.06",,VEH-0720,10.2,8.5,12920.155200000001,AIR CARGO,Cancelled
ORD-008262,CUST-02010,PRD-00746,1,2024-07-18 15:00:00,HUB-MAD,Madurai,Madurai,TN,625001,9.906135,78.05332,7.58,0.83,,1,0,False,Express,COD,64361.73,Cloudy,VEH-0040,0.4,0.37,40.93,drone,delivered
ORD-013854,CUST-04533,PRD-00223,3,2024-07-05 18:44:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.909705,80.982633,7.88,332.13 kg,43*27*6,No,0,False,ECONOMY,UPI,527463.99,Clear,VEH-0726,28.5,26.32,1649.54,Ship,Delivered
ORD-014608,CUST-04606,PRD-00400,1,1738572240,HUB-GUW,Guwahati,Guwahati,AS,781001,26.059024,91.719034,9.66,9.96,73 x 43 x 50,0,0,False,SAME-DAY,cod,140063.44,Sunny,VEH-0380,1.0,0.85,270.66,Bike,In Transit
ORD-008111,CUST-01029,PRD-00094,1,24/06/2025 06:31,HUB-KOC,Kochi,Kochi,KL,682001,9.912904,76.152478,12.74,2.91,,False,0,False,std,Card,"₹14,229.58",Cloudy,VEH-0156,1.9,1.55,83.34,Bike,DELIVERED
ORD-012402,CUST-04927,PRD-00391,4,2025-01-23 19:23:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,12.964447,77.650729,6.13,NA,63 x 35 x 48,0,0,False,std,COD,92635.68,Heavy Rain,VEH-0415,2.8,2.14,215.58,Van,In Transit
ORD-010495,CUST-03811,PRD-00245,3,08/03/2025 16:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.304843,85.836523,1.59,279.96 kg,81*44*11,True,0,False,exp,Prepaid,"₹476,337.84",Clear,VEH-0456,1.7,1.38,580.59,Van,Pending
ORD-000995,CUST-02642,PRD-00816,1,2024-12-25 20:12:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.380888,85.711094,-,0.86 kg,57 x 26 x 27,No,0,False,Standard,COD,"₹97,297.90",Rain,VEH-0287,1.7,1.37,24.58,BIKE,DELIVERED
ORD-011719,CUST-01013,PRD-00415,1,2024-08-15 19:17:00,HUB-GUR,Gurugram,Lucknow,UP,226001,26.884697,80.917728,421.27,4.21,59x11x39,Yes,0,False,Standard,prepaid,111424.17,Rain,VEH-0625,18.4,14.58,1243.38,TRUCK,Delivered
ORD-006471,CUST-03492,PRD-00129,1,22/05/2025 11:23,HUB-GUW,Guwahati,Guwahati,AS,781001,26.118316,91.744413,3.02,22.81,76x37x10,True,0,False,SameDay,COD,77456.29,Clear,VEH-0304,1.1,0.88,299.81,Bike,In Transit
ORD-013455,CUST-04874,PRD-00014,4,25-03-2025,HUB-VIS,Visakhapatnam,Jaipur,RJ,302001,26.877982,75.799337,1274.85 km,11.96,54*10*45,True,0,False,SameDay,cod,"₹611,975.28",Rain,VEH-0704,13.9,10.75,12639.58,Air Cargo,Delivered
ORD-012950,CUST-00910,PRD-00812,2,2024-02-27T12:05:00Z,HUB-LUC,Lucknow,Lucknow,UP,226001,26.834199,81.03097,8.52 km,1.1,62x23x27,False,0,False,EXPRESS,cod,"₹150,686.60",Cloudy,VEH-0025,0.4,0.4,26.45,Drone,In Transit
ORD-003656,CUST-03100,PRD-00451,2,2025-03-29 07:12:00,HUB-MAD,Madurai,Guwahati,AS,781001,26.150018,91.717039,2302.7,-1.36,80*27*24,False,0,False,Express,UPI,111700.34,Clear,VEH-0714,16.7,10.86,22129.57,Air Cargo,Delivered
ORD-007731,CUST-03363,PRD-00508,3,2024-05-19 17:00:00,HUB-CHE,Chennai,Chennai,TN,600001,13.006847,80.29782,99999.0,0.87,,False,0,False,Economy,prepaid,334530.81,Rain,VEH-0382,3.1,2.02,18.42,Bike,Delivered
ORD-000648,CUST-02914,PRD-00104,2,2024-08-11 19:44:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.121171,72.594882,11.23,5.72,,True,0,False,exp,cod,64209.54,Rain,VEH-0171,3.6,2.91,31.06,Bike,Cancelled
ORD-009532,CUST-01013,PRD-00098,4,2024-12-24 07:31:00,HUB-CHE,Chennai,Chennai,TN,600001,13.007348,80.278299,8.42,9.12,,No,0,False,std,UPI,"₹575,104.92",rain,VEH-0372,3.6,2.44,59.03,bike,In Transit
ORD-014901,CUST-01761,PRD-00374,4,20/03/2025 11:17,HUB-CHE,Chennai,Pune,MH,411001,18.517592,73.855322,914.27 km,6.8 kg,28 x 22 x 39,1,0,False,standard,UPI,445736.32,Rain,,43.4,28.95,2547.52,Truck,Pending
ORD-010708,CUST-00129,PRD-00791,2,2025-04-06T21:17:00Z,HUB-MYS,Mysuru,Lucknow,UP,226001,26.811656,80.89717,"1,674.17",2.0 kg,26*15*20,No,0,False,exp,COD,52558.06,Cloudy,VEH-0716,13.9,9.15,null,air cargo,Delivered
ORD-009415,CUST-03919,PRD-00612,4,2025-04-05 14:44:00,HUB-MUM,Mumbai,Lucknow,UP,226001,26.809778,80.984449,1194.5,6.08,90 x 16 x 22,True,1,False,std,Prepaid,750203.2,Clear,VEH-0131,26.7,22.24,1728.54,drone,In Transit
ORD-014614,CUST-03443,PRD-00125,2,2025-03-15 16:17:00,HUB-CHE,Chennai,Lucknow,UP,226001,26.84621,80.975536,1532.19,18.72,38x40x39,Yes,0,False,std,COD,340444.92,CLEAR,,50.2,44.76,4142.9,TRUCK,Delivered
ORD-010756,CUST-02636,PRD-00531,4,1716033600,HUB-PUN,Pune,Pune,MH,411001,18.45556,73.965212,13.53 km,-3.28,,No,0,False,standard,UPI,413251.0,Clear,VEH-0216,0.7,0.53,55.96,BIKE,Delivered
ORD-012881,CUST-01833,PRD-00196,4,2024-07-23 14:58:00,HUB-DEL,Delhi,Delhi,DL,110001,28.698784,77.314542,13.97,27.72,40x30x7,Yes,0,False,Standard,UPI,"₹702,318.16",Clear,VEH-0521,2.0,1.71,186.74,VAN,Delivered
ORD-008939,CUST-02758,PRD-00285,1,2025-03-27T06:00:00Z,HUB-BEN,Bengaluru,Bengaluru,KA,560001,13.079355,77.638838,12.9,84.64,82*50*23,True,0,False,STANDARD,UPI,180067.66,Clear,VEH-0505,1.8,unknown,232.63,Van,Delivered
ORD-001536,CUST-02330,PRD-00798,1,2025-01-02 11:31:00,HUB-COI,Coimbatore,Kolkata,WB,700001,22.546744,88.34849,1762.95,3.35,41*20*30,True,0,False,std,COD,8608.96,Cloudy,VEH-0609,62.2,51.59,4670.11,Truck,Returned
ORD-003179,CUST-04431,PRD-00685,1,2025-05-13 18:58:00,HUB-COI,Coimbatore,Delhi,DL,110001,28.572595,77.183477,1952.26,3021.2,29x54x50,No,1,False,std,prepaid,"₹134,816.50",clear,VEH-0702,14.3,10.35,24248.36,air cargo,In Transit
ORD-001723,CUST-00539,PRD-00094,3,2024-02-09 09:23:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.921435,80.987203,9.25,-8.73,71*55*5,0,0,False,express,prepaid,42688.74,Fog,VEH-0361,5.6,3.64,19.34,Bike,Cancelled
ORD-002525,CUST-04967,PRD-00650,1,2024-09-25 12:58:00,HUB-DEL,Delhi,Guwahati,AS,781001,26.107559,91.70121,"1,457.07",-3629.47,82*45*34,0,1,False,Express,prepaid,177968.18,Thunderstorm,VEH-0620,50.7,35.84,10441.81,Truck,Delivered
ORD-001925,CUST-00702,PRD-00143,4,2024-03-06 12:05:00,HUB-DEL,Delhi,Guwahati,AS,781001,26.13998,91.775073,"1,463.33",74.68,28*10*36,0,0,False,EXPRESS,Card,197458.60,clear,VEH-0703,14.0,9.75,14299.3,Air Cargo,DELIVERED
ORD-002050,CUST-00870,PRD-00111,1,Jan 16 2024 06:31 PM,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.730185,76.832362,5.07,2.54,24x23x21,False,0,False,SameDay,COD,125986.09,Cloudy,VEH-0567,2.2,1.96,269.22,Van,Pending
ORD-010901,CUST-01499,PRD-00735,2,2024/02/24 14:23,HUB-MUM,Mumbai,Mumbai,MH,400001,19.140127,72.95794,11.04,4755.28KG,,0,1,False,standard,Card,"₹290,446.22",-,VEH-0693,4.2,3.31,8689.74,Truck,Delivered
ORD-008623,CUST-00826,PRD-00102,3,Mar 09 2025 08:17 AM,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,22.987348,72.533182,5.53 km,2.88KG,,Yes,0,False,EXPRESS,COD,"₹80,415.99",Thunderstorm,VEH-0093,5.3,3.71,33.73,Drone,Pending
ORD-013758,CUST-03064,PRD-00453,4,Jun 08 2024 12:12 PM,HUB-AHM,Ahmedabad,Kolkata,WB,700001,22.60381,88.387252,1620.96,2.96,34*11*26,False,0,False,std,Card,372314.16,Cloudy,VEH-0672,52.5,39.45,4407.98,Truck,Delivered
ORD-014036,CUST-00558,PRD-00140,4,2025-06-13 19:00:00,HUB-MAD,Madurai,Madurai,TN,625001,10.019015,78.143321,10.75,32.44,23*36*6,Yes,0,False,standard,COD,"₹294,108.48",Rain,VEH-0556,4.7,  ,149.39,Van,Delivered
ORD-003940,CUST-01403,PRD-00264,1,11/12/2024 09:23,HUB-MAD,Madurai,Ahmedabad,GJ,380001,23.011536,72.595484,1569.23,23.97,71 x 26 x 29,No,0,False,std,Prepaid,162847.28,Sunny,VEH-0647,58.3,43.85,4268.59,truck,Delivered
ORD-001792,CUST-02606,PRD-00179,4,2024-12-06 18:31:00,HUB-JAI,Jaipur,Bengaluru,KA,560001,12.967027,77.614739,1562.3,72.72,,True,0,False,Standard,Prepaid,7040.08,clear,VEH-0698,49.7,36.69,4297.27,Truck,Delivered
